,Team Abbreviation,PF (Points For),Yds,Offensive Plays,Y/P,TO,FL+,1stD,Cmp Passing,Att Passing,Yds Passing,TD Passing,Int Passing,NY/A Passing,1stD Passing,Att Rushing,Yds Rushing,TD Rushing,Y/A Rushing,1stD Rushing,Pen,Yds Penalties,1stPy,#Dr,Sc%,TO%,Start Average Drive,Time Average Drive,Plays Average Drive,Yds Average Drive,Pts Average Drive,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
0,akr,148.0,,,,,0.0,,0.0,0.0,0.0,4.0,0.0,,,0.0,0.0,15.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,
1,bff,211.0,,,,,0.0,,0.0,0.0,0.0,11.0,0.0,,,0.0,0.0,11.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,
2,cbd,106.0,,,,,0.0,,0.0,0.0,0.0,4.0,0.0,,,0.0,0.0,7.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,
3,ccl,14.0,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,
4,chi,128.0,,,,,0.0,,0.0,0.0,0.0,5.0,0.0,,,0.0,0.0,9.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,
5,col,47.0,,,,,0.0,,0.0,0.0,0.0,3.0,0.0,,,0.0,0.0,1.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,
6,crd,54.0,,,,,0.0,,0.0,0.0,0.0,2.0,0.0,,,0.0,0.0,4.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,
7,cti,95.0,,,,,0.0,,0.0,0.0,0.0,3.0,0.0,,,0.0,0.0,9.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,
8,day,96.0,,,,,0.0,,0.0,0.0,0.0,5.0,0.0,,,0.0,0.0,7.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,
9,dti,19.0,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,
10,ecg,89.0,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,
11,gnb,70.0,,,,,0.0,,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,6.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,
12,ham,17.0,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,
13,lou,0.0,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,
14,mnn,37.0,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,5.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,
15,mun,0.0,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,
16,ng1,0.0,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,
17,rch,85.0,,,,,0.0,,0.0,0.0,0.0,4.0,0.0,,,0.0,0.0,5.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,
18,rii,65.0,,,,,0.0,,0.0,0.0,0.0,3.0,0.0,,,0.0,0.0,2.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,
19,sen,21.0,,,,,0.0,,0.0,0.0,0.0,2.0,0.0,,,0.0,0.0,1.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,
20,ton,0.0,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,
