,Team Abbreviation,PF (Points For),Yds,Offensive Plays,Y/P,TO,FL+,1stD,Cmp Passing,Att Passing,Yds Passing,TD Passing,Int Passing,NY/A Passing,1stD Passing,Att Rushing,Yds Rushing,TD Rushing,Y/A Rushing,1stD Rushing,Pen,Yds Penalties,1stPy,#Dr,Sc%,TO%,Start Average Drive,Time Average Drive,Plays Average Drive,Yds Average Drive,Pts Average Drive,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
0,atl,312,4578.0,949.0,4.8,38.0,20,257.0,184,340,2001,14,18,5.3,95.0,574,2577,22,4.5,143.0,102,868,19.0,,,,,,,,,,,,,,,,,
1,buf,363,4730.0,898.0,5.3,42.0,23,262.0,163,337,2265,18,19,6.2,110.0,533,2465,19,4.6,128.0,92,704,24.0,,,,,,,,,,,,,,,,,
2,chi,216,4201.0,972.0,4.3,47.0,23,250.0,200,401,2217,15,24,4.9,128.0,522,1984,10,3.8,104.0,86,699,18.0,,,,,,,,,,,,,,,,,
3,cin,210,3670.0,930.0,3.9,41.0,15,234.0,177,364,1758,13,26,4.3,103.0,520,1912,11,3.7,116.0,90,768,15.0,,,,,,,,,,,,,,,,,
4,cle,287,3793.0,869.0,4.4,32.0,11,244.0,225,392,2032,18,21,4.8,111.0,445,1761,15,4.0,109.0,89,711,24.0,,,,,,,,,,,,,,,,,
5,clt,246,4187.0,866.0,4.8,36.0,21,229.0,192,372,2343,16,15,5.5,126.0,438,1844,11,4.2,83.0,89,770,20.0,,,,,,,,,,,,,,,,,
6,crd,267,4089.0,864.0,4.7,39.0,20,239.0,176,342,2110,13,19,5.7,105.0,491,1979,19,4.0,111.0,83,708,23.0,,,,,,,,,,,,,,,,,
7,dal,194,3730.0,919.0,4.1,28.0,12,246.0,187,391,1909,12,16,4.4,111.0,484,1821,12,3.8,113.0,71,643,22.0,,,,,,,,,,,,,,,,,
8,den,206,3734.0,919.0,4.1,37.0,13,222.0,214,391,2025,8,24,4.8,104.0,496,1709,14,3.4,90.0,88,715,28.0,,,,,,,,,,,,,,,,,
9,det,220,3587.0,837.0,4.3,39.0,15,191.0,137,313,1686,11,24,4.9,76.0,496,1901,13,3.8,94.0,88,696,21.0,,,,,,,,,,,,,,,,,
10,gnb,299,4123.0,943.0,4.4,26.0,15,262.0,196,354,1835,13,11,4.6,107.0,546,2288,17,4.2,132.0,104,914,23.0,,,,,,,,,,,,,,,,,
11,kan,376,5357.0,952.0,5.6,43.0,20,309.0,215,375,2496,25,23,6.3,132.0,555,2861,24,5.2,161.0,88,762,16.0,,,,,,,,,,,,,,,,,
12,mia,264,5081.0,892.0,5.7,29.0,18,268.0,195,347,2670,20,11,7.3,131.0,525,2411,14,4.6,125.0,94,716,12.0,,,,,,,,,,,,,,,,,
13,min,176,3671.0,855.0,4.3,32.0,13,207.0,158,323,1575,8,19,4.3,91.0,487,2096,14,4.3,103.0,76,653,13.0,,,,,,,,,,,,,,,,,
14,nor,346,4491.0,960.0,4.7,39.0,27,275.0,200,367,2202,18,12,5.4,121.0,554,2289,22,4.1,129.0,105,883,25.0,,,,,,,,,,,,,,,,,
15,nwe,236,4022.0,946.0,4.3,50.0,27,258.0,229,437,2175,16,23,4.5,134.0,462,1847,12,4.0,102.0,83,715,22.0,,,,,,,,,,,,,,,,,
16,nyg,250,4191.0,921.0,4.6,27.0,15,251.0,189,330,1988,11,12,5.5,119.0,560,2203,14,3.9,120.0,104,835,12.0,,,,,,,,,,,,,,,,,
17,nyj,383,4916.0,972.0,5.1,32.0,21,277.0,204,374,2324,25,11,6.0,127.0,582,2592,14,4.5,135.0,87,796,15.0,,,,,,,,,,,,,,,,,
18,oti,273,3987.0,935.0,4.3,28.0,17,226.0,173,345,1915,17,11,4.8,90.0,540,2072,13,3.8,117.0,107,963,19.0,,,,,,,,,,,,,,,,,
19,phi,286,4603.0,955.0,4.8,24.0,15,262.0,237,404,2550,17,9,6.0,129.0,532,2053,16,3.9,113.0,105,907,20.0,,,,,,,,,,,,,,,,,
20,pit,138,3323.0,866.0,3.8,46.0,24,182.0,158,373,1866,9,22,4.5,96.0,452,1457,5,3.2,69.0,80,630,17.0,,,,,,,,,,,,,,,,,
21,rai,237,4379.0,913.0,4.8,25.0,9,261.0,197,389,2476,13,16,5.7,138.0,478,1903,17,4.0,98.0,96,918,25.0,,,,,,,,,,,,,,,,,
22,ram,190,3656.0,871.0,4.2,48.0,16,213.0,199,397,2092,11,32,4.7,118.0,429,1564,11,3.6,79.0,82,747,16.0,,,,,,,,,,,,,,,,,
23,sdg,285,4676.0,925.0,5.1,31.0,11,259.0,219,386,2628,21,20,6.4,132.0,516,2048,10,4.0,113.0,92,823,14.0,,,,,,,,,,,,,,,,,
24,sea,429,5400.0,1008.0,5.4,26.0,11,323.0,223,367,2524,27,15,6.4,136.0,614,2876,20,4.7,166.0,106,926,21.0,,,,,,,,,,,,,,,,,
25,sfo,190,3562.0,922.0,3.9,25.0,16,218.0,180,374,1776,13,9,4.1,102.0,487,1786,10,3.7,94.0,94,906,22.0,,,,,,,,,,,,,,,,,
26,tam,412,4801.0,933.0,5.1,28.0,19,284.0,178,321,2241,19,9,6.5,124.0,588,2560,23,4.4,136.0,114,935,24.0,,,,,,,,,,,,,,,,,
27,was,217,4122.0,953.0,4.3,47.0,21,215.0,146,354,1917,11,26,4.8,91.0,555,2205,12,4.0,109.0,95,818,15.0,,,,,,,,,,,,,,,,,
