,Team Abbreviation,PF (Points For),Yds,Offensive Plays,Y/P,TO,FL+,1stD,Cmp Passing,Att Passing,Yds Passing,TD Passing,Int Passing,NY/A Passing,1stD Passing,Att Rushing,Yds Rushing,TD Rushing,Y/A Rushing,1stD Rushing,Pen,Yds Penalties,1stPy,#Dr,Sc%,TO%,Start Average Drive,Time Average Drive,Plays Average Drive,Yds Average Drive,Pts Average Drive,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
0,atl,172,3103.0,868.0,3.6,41.0,17,191.0,157,354,1414,10,24,3.6,93.0,470,1689,10,3.6,78.0,84,714,20.0,,,,,,,,,,,,,,,,,
1,buf,245,4404.0,964.0,4.6,43.0,26,250.0,156,383,1838,16,17,4.4,102.0,548,2566,11,4.7,135.0,91,797,13.0,,,,,,,,,,,,,,,,,
2,chi,253,3843.0,880.0,4.4,28.0,13,201.0,123,278,1480,9,15,4.9,67.0,578,2363,20,4.1,115.0,114,984,19.0,,,,,,,,,,,,,,,,,
3,cin,335,4300.0,878.0,4.9,35.0,20,238.0,187,360,2191,21,15,5.5,110.0,481,2109,15,4.4,114.0,79,700,14.0,,,,,,,,,,,,,,,,,
4,cle,267,4542.0,925.0,4.9,37.0,22,260.0,209,373,2247,21,15,5.7,112.0,533,2295,9,4.3,119.0,107,1037,29.0,,,,,,,,,,,,,,,,,
5,clt,417,5236.0,956.0,5.5,28.0,18,301.0,215,361,2933,24,10,7.5,144.0,565,2303,26,4.1,133.0,92,786,24.0,,,,,,,,,,,,,,,,,
6,crd,309,5136.0,989.0,5.2,37.0,24,307.0,220,392,2835,18,13,6.9,142.0,580,2301,17,4.0,140.0,84,683,25.0,,,,,,,,,,,,,,,,,
7,dal,296,4884.0,958.0,5.1,29.0,16,269.0,222,390,2737,17,13,6.5,140.0,538,2147,16,4.0,111.0,94,761,18.0,,,,,,,,,,,,,,,,,
8,den,315,4136.0,901.0,4.6,34.0,12,239.0,168,353,2204,15,22,5.5,114.0,500,1932,14,3.9,106.0,105,986,19.0,,,,,,,,,,,,,,,,,
9,det,262,4353.0,939.0,4.6,33.0,21,259.0,201,356,2140,20,12,5.1,120.0,516,2213,9,4.3,123.0,97,819,16.0,,,,,,,,,,,,,,,,,
10,gnb,218,3452.0,883.0,3.9,45.0,23,210.0,164,357,1730,10,22,4.3,94.0,485,1722,15,3.6,99.0,87,791,17.0,,,,,,,,,,,,,,,,,
11,kan,290,4802.0,959.0,5.0,33.0,16,275.0,229,419,2929,15,17,6.4,152.0,498,1873,18,3.8,103.0,97,789,20.0,,,,,,,,,,,,,,,,,
12,mia,263,4386.0,874.0,5.0,23.0,8,267.0,193,346,2268,15,15,5.9,125.0,491,2118,15,4.3,122.0,70,582,20.0,,,,,,,,,,,,,,,,,
13,min,305,4858.0,1013.0,4.8,29.0,19,294.0,270,442,2855,17,10,6.0,150.0,540,2003,18,3.7,125.0,77,615,19.0,,,,,,,,,,,,,,,,,
14,nor,253,3759.0,885.0,4.2,32.0,18,226.0,206,403,1984,8,14,4.4,111.0,431,1775,16,4.1,92.0,103,901,23.0,,,,,,,,,,,,,,,,,
15,nwe,376,4694.0,919.0,5.1,36.0,16,260.0,146,309,1746,18,20,5.3,95.0,591,2948,24,5.0,150.0,102,914,15.0,,,,,,,,,,,,,,,,,
16,nyg,170,3696.0,900.0,4.1,36.0,12,216.0,175,326,1792,9,24,4.8,97.0,530,1904,11,3.6,98.0,86,734,21.0,,,,,,,,,,,,,,,,,
17,nyj,169,3530.0,876.0,4.0,53.0,25,220.0,180,393,1606,7,28,3.7,93.0,438,1924,10,4.4,104.0,71,627,23.0,,,,,,,,,,,,,,,,,
18,oti,222,3570.0,878.0,4.1,33.0,14,199.0,227,423,2072,17,19,4.5,110.0,416,1498,6,3.6,71.0,99,776,18.0,,,,,,,,,,,,,,,,,
19,phi,165,3572.0,917.0,3.9,32.0,14,220.0,182,369,1492,11,18,3.6,91.0,505,2080,8,4.1,109.0,91,722,20.0,,,,,,,,,,,,,,,,,
20,pit,342,4637.0,957.0,4.8,31.0,19,271.0,143,277,1666,10,12,5.5,94.0,653,2971,33,4.5,163.0,111,836,14.0,,,,,,,,,,,,,,,,,
21,rai,350,5190.0,946.0,5.5,29.0,11,303.0,232,361,2905,33,18,7.5,146.0,557,2285,14,4.1,137.0,107,957,20.0,,,,,,,,,,,,,,,,,
22,ram,351,4869.0,960.0,5.1,36.0,21,265.0,171,315,2341,17,15,6.7,111.0,613,2528,23,4.1,143.0,83,764,11.0,,,,,,,,,,,,,,,,,
23,sdg,248,4456.0,907.0,4.9,31.0,13,256.0,223,388,2416,17,18,5.6,127.0,473,2040,13,4.3,111.0,78,579,18.0,,,,,,,,,,,,,,,,,
24,sea,229,4065.0,882.0,4.6,48.0,18,239.0,229,480,2649,13,30,5.2,141.0,374,1416,14,3.8,75.0,80,684,23.0,,,,,,,,,,,,,,,,,
25,sfo,270,4085.0,916.0,4.5,33.0,12,242.0,155,306,1638,15,21,4.8,91.0,576,2447,14,4.2,131.0,102,848,20.0,,,,,,,,,,,,,,,,,
26,tam,125,3006.0,859.0,3.5,37.0,17,191.0,181,376,1503,9,20,3.5,93.0,433,1503,5,3.5,71.0,109,875,27.0,,,,,,,,,,,,,,,,,
27,was,291,4096.0,956.0,4.3,43.0,23,255.0,187,370,1985,20,20,4.9,122.0,548,2111,10,3.9,114.0,90,868,19.0,,,,,,,,,,,,,,,,,
