,Team Abbreviation,PF (Points For),Yds,Offensive Plays,Y/P,TO,FL+,1stD,Cmp Passing,Att Passing,Yds Passing,TD Passing,Int Passing,NY/A Passing,1stD Passing,Att Rushing,Yds Rushing,TD Rushing,Y/A Rushing,1stD Rushing,Pen,Yds Penalties,1stPy,#Dr,Sc%,TO%,Start Average Drive,Time Average Drive,Plays Average Drive,Yds Average Drive,Pts Average Drive,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
0,atl,437,6025.0,1040.0,5.8,32.0,12,336.0,259,437,3554,19,20,7.6,163.0,572,2471,26,4.3,156.0,79,682,17.0,,,,,,,,,,,,,,,,,
1,buf,317,5046.0,1030.0,4.9,36.0,13,299.0,255,508,3206,14,23,5.9,156.0,484,1840,15,3.8,117.0,87,616,26.0,,,,,,,,,,,,,,,,,
2,chi,377,5729.0,1039.0,5.5,38.0,12,332.0,307,554,3832,21,26,6.5,191.0,446,1897,21,4.3,118.0,94,802,23.0,,,,,,,,,,,,,,,,,
3,cin,285,5297.0,997.0,5.3,37.0,16,280.0,256,482,3135,22,21,6.1,151.0,482,2162,9,4.5,114.0,122,1060,15.0,,,,,,,,,,,,,,,,,
4,cle,254,4831.0,1031.0,4.7,38.0,11,276.0,269,540,3161,20,27,5.4,161.0,446,1670,8,3.7,93.0,122,985,22.0,,,,,,,,,,,,,,,,,
5,clt,301,5611.0,1109.0,5.1,36.0,15,336.0,322,556,3534,15,21,5.9,192.0,507,2077,10,4.1,126.0,103,772,18.0,,,,,,,,,,,,,,,,,
6,crd,377,5877.0,1100.0,5.3,27.0,11,329.0,286,531,3575,24,16,6.4,185.0,539,2302,12,4.3,113.0,106,916,31.0,,,,,,,,,,,,,,,,,
7,dal,393,5556.0,1060.0,5.2,17.0,10,321.0,301,488,3565,21,7,6.9,183.0,543,1991,17,3.7,116.0,102,723,22.0,,,,,,,,,,,,,,,,,
8,den,226,4407.0,977.0,4.5,43.0,22,246.0,268,504,2827,13,21,5.1,142.0,426,1580,10,3.7,90.0,102,823,14.0,,,,,,,,,,,,,,,,,
9,det,364,5537.0,1064.0,5.2,32.0,16,314.0,370,570,3916,19,16,6.4,189.0,454,1621,18,3.6,98.0,107,993,27.0,,,,,,,,,,,,,,,,,
10,gnb,356,5347.0,970.0,5.5,40.0,15,307.0,302,476,3339,22,25,6.5,179.0,460,2008,15,4.4,116.0,105,851,12.0,,,,,,,,,,,,,,,,,
11,kan,286,4293.0,952.0,4.5,33.0,18,252.0,236,471,2527,16,15,5.0,140.0,445,1766,9,4.0,92.0,102,797,20.0,,,,,,,,,,,,,,,,,
12,mia,379,5696.0,1045.0,5.5,23.0,8,337.0,315,513,3543,21,15,6.4,180.0,493,2153,19,4.4,139.0,106,831,18.0,,,,,,,,,,,,,,,,,
13,min,275,4184.0,1021.0,4.1,36.0,18,266.0,252,488,2501,18,18,4.5,140.0,462,1683,14,3.6,100.0,116,903,26.0,,,,,,,,,,,,,,,,,
14,nor,301,5186.0,997.0,5.2,39.0,18,293.0,320,577,3860,23,21,6.2,198.0,373,1326,10,3.6,79.0,105,850,16.0,,,,,,,,,,,,,,,,,
15,nwe,391,5644.0,975.0,5.8,28.0,12,297.0,259,449,3666,27,16,7.6,176.0,495,1978,19,4.0,110.0,111,954,11.0,,,,,,,,,,,,,,,,,
16,nyg,252,4664.0,946.0,4.9,37.0,15,266.0,273,486,3125,16,22,6.0,159.0,421,1539,10,3.7,90.0,109,800,17.0,,,,,,,,,,,,,,,,,
17,nyj,411,5994.0,1059.0,5.7,24.0,9,328.0,282,514,3858,31,15,7.1,178.0,517,2136,16,4.1,127.0,90,675,23.0,,,,,,,,,,,,,,,,,
18,oti,412,5211.0,940.0,5.5,37.0,16,314.0,269,467,3542,28,21,7.0,165.0,437,1669,20,3.8,119.0,109,903,30.0,,,,,,,,,,,,,,,,,
19,phi,274,4894.0,1017.0,4.8,56.0,26,281.0,258,529,3289,26,30,5.6,171.0,426,1605,6,3.8,81.0,118,956,29.0,,,,,,,,,,,,,,,,,
20,pit,326,5549.0,1077.0,5.2,42.0,21,323.0,290,548,3541,17,21,6.1,177.0,498,2008,16,4.0,112.0,96,785,34.0,,,,,,,,,,,,,,,,,
21,rai,297,5003.0,1045.0,4.8,36.0,18,308.0,277,506,3063,18,18,5.7,160.0,504,1940,15,3.8,121.0,105,867,27.0,,,,,,,,,,,,,,,,,
22,ram,344,5567.0,1023.0,5.4,36.0,15,306.0,345,577,4024,24,21,6.5,181.0,404,1543,13,3.8,101.0,93,798,24.0,,,,,,,,,,,,,,,,,
23,sdg,290,4764.0,1040.0,4.6,38.0,13,295.0,283,513,2951,15,25,5.3,172.0,479,1813,13,3.8,102.0,93,741,21.0,,,,,,,,,,,,,,,,,
24,sea,327,5215.0,997.0,5.2,22.0,13,293.0,252,445,3097,23,9,6.5,158.0,520,2118,11,4.1,119.0,118,809,16.0,,,,,,,,,,,,,,,,,
25,sfo,253,4618.0,979.0,4.7,37.0,16,283.0,316,564,3235,15,21,5.3,178.0,372,1383,9,3.7,76.0,75,581,29.0,,,,,,,,,,,,,,,,,
26,tam,419,5460.0,1027.0,5.3,39.0,18,317.0,301,515,3437,29,21,6.3,170.0,479,2023,18,4.2,115.0,109,869,32.0,,,,,,,,,,,,,,,,,
27,was,308,4915.0,954.0,5.2,42.0,15,274.0,277,530,3571,25,27,6.3,177.0,384,1344,9,3.5,72.0,98,796,25.0,,,,,,,,,,,,,,,,,
