,Year,Tm,Role,Tms,WL%,T/G,Pts±,Yds±,Yds,Pts,GvA,Att,Yds Rushing Off,TD,Y/A,FL,Att Rushing Off,Yds Rushing Off Passing Off,TD Passing Off,Int,NY/A,Yds Passing Off,Pts Passing Off,TkA,Att Passing Off,Yds Passing Off Defense,TD Defense,Y/A Defense,FR,Att Defense,Yds Defense,TD Defense Rushing Def,Int Rushing Def,nY/A
0,1937,DET,HC,10,4,4,3,3,3,4,3,2,1,1,1,1,10,10,8,3,7,2,2,3,2,6,7,7,5,2,1,1,2,1
1,1938,DET,HC,10,4,3,4,5,5,8,2,1,1,2,1,1,10,10,10,2,8,4,2,5,1,1,2,4,5,7,4,4,4,4
2,1939,RAM,HC,10,6,5,5,5,5,4,7,8,7,2,5,1,2,5,4,7,7,5,6,3,7,7,5,6,2,3,2,3,5,5
3,1940,RAM,HC,10,7,6,7,7,5,5,6,9,8,4,8,1,3,4,4,6,4,10,8,4,10,9,5,8,4,6,7,8,4,5
4,1941,RAM,HC,10,9,9,9,7,7,9,9,10,9,10,7,1,1,6,5,10,8,9,9,10,9,9,10,9,7,4,8,9,10,10
5,1942,RAM,HC,10,6,6,6,10,7,6,7,10,10,8,8,2,4,4,4,7,6,10,6,4,8,10,4,8,5,9,10,9,4,7
