,Team Abbreviation,PF (Points For),Yds,Offensive Plays,Y/P,TO,FL+,1stD,Cmp Passing,Att Passing,Yds Passing,TD Passing,Int Passing,NY/A Passing,1stD Passing,Att Rushing,Yds Rushing,TD Rushing,Y/A Rushing,1stD Rushing,Pen,Yds Penalties,1stPy,#Dr,Sc%,TO%,Start Average Drive,Time Average Drive,Plays Average Drive,Yds Average Drive,Pts Average Drive,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
0,atl,299,4357.0,930.0,4.7,31.0,10,252.0,230,460,2408,14,21,4.9,127.0,435,1949,17,4.5,99.0,90,790,26.0,201.0,24.9,12.9,29.7,2.216666666666667,4.76,21.6,1.36,194.0,58.0,0.299,11.0,6.0,0.545,46.0,24.0,0.522
1,buf,243,4348.0,980.0,4.4,34.0,17,268.0,293,502,2684,11,17,4.9,150.0,427,1664,13,3.9,96.0,106,891,22.0,187.0,21.9,17.6,30.3,2.55,5.37,23.0,1.17,212.0,67.0,0.316,25.0,13.0,0.52,45.0,21.0,0.467
2,car,325,5141.0,1008.0,5.1,31.0,15,284.0,270,460,3050,19,16,6.3,146.0,522,2091,9,4.0,114.0,116,966,24.0,195.0,30.8,14.9,31.7,2.55,5.36,26.3,1.5,219.0,78.0,0.35600000000000004,11.0,6.0,0.545,43.0,18.0,0.419
3,chi,283,4380.0,1001.0,4.4,29.0,9,264.0,271,515,2617,12,20,4.7,143.0,443,1763,13,4.0,104.0,92,806,17.0,186.0,27.4,14.5,33.0,2.55,5.59,23.4,1.36,228.0,77.0,0.33799999999999997,23.0,15.0,0.652,45.0,22.0,0.489
4,cin,346,5329.0,1038.0,5.1,22.0,7,313.0,324,520,3342,26,15,6.0,181.0,481,1987,12,4.1,101.0,107,846,31.0,180.0,33.3,11.1,29.0,2.75,5.91,29.6,1.84,228.0,102.0,0.447,11.0,5.0,0.455,47.0,28.0,0.596
5,cle,254,4504.0,961.0,4.7,33.0,15,276.0,313,509,2834,17,18,5.2,153.0,412,1670,8,4.1,91.0,98,767,32.0,180.0,26.7,17.2,30.2,2.6166666666666667,5.49,24.9,1.36,202.0,74.0,0.366,18.0,6.0,0.33299999999999996,42.0,19.0,0.452
6,clt,447,5874.0,1041.0,5.6,20.0,10,348.0,381,569,4179,29,10,7.1,212.0,453,1695,16,3.7,104.0,92,662,32.0,177.0,46.3,10.2,31.8,2.85,6.09,33.2,2.41,217.0,91.0,0.419,17.0,11.0,0.647,62.0,32.0,0.516
7,crd,225,4490.0,981.0,4.6,36.0,14,256.0,303,534,2959,18,22,5.1,147.0,403,1531,5,3.8,80.0,98,761,29.0,185.0,22.2,18.4,30.3,2.5833333333333335,5.44,24.1,1.16,222.0,83.0,0.374,22.0,10.0,0.455,43.0,18.0,0.419
8,dal,289,5161.0,1062.0,4.9,29.0,8,286.0,294,510,3162,17,21,5.8,149.0,515,1999,11,3.9,115.0,98,837,22.0,203.0,25.1,13.8,30.4,2.5833333333333335,5.37,25.2,1.31,241.0,88.0,0.365,12.0,4.0,0.33299999999999996,46.0,20.0,0.435
9,den,381,5598.0,1047.0,5.3,24.0,6,334.0,280,479,2969,19,18,5.9,162.0,543,2629,20,4.8,133.0,107,922,39.0,183.0,36.6,12.0,30.5,2.9833333333333334,5.9,30.6,1.95,211.0,82.0,0.389,13.0,3.0,0.231,56.0,31.0,0.5539999999999999
10,det,270,4262.0,975.0,4.4,28.0,4,250.0,319,588,2924,17,24,4.9,152.0,376,1338,5,3.6,69.0,107,859,29.0,190.0,23.2,13.7,32.4,2.3833333333333333,5.25,22.4,1.16,228.0,80.0,0.35100000000000003,20.0,8.0,0.4,38.0,18.0,0.474
11,gnb,442,5798.0,999.0,5.8,32.0,11,315.0,310,473,3240,32,21,6.6,166.0,507,2558,18,5.0,127.0,88,699,22.0,192.0,38.0,15.6,32.3,2.5833333333333335,5.34,30.2,2.18,207.0,85.0,0.41100000000000003,7.0,4.0,0.5710000000000001,52.0,34.0,0.654
12,htx,255,4306.0,896.0,4.8,27.0,9,237.0,248,439,2655,14,18,5.6,127.0,421,1651,14,3.9,86.0,121,961,24.0,188.0,24.5,13.8,30.4,2.3833333333333333,4.89,22.9,1.33,204.0,63.0,0.309,14.0,9.0,0.643,34.0,21.0,0.618
13,jax,276,5358.0,1024.0,5.2,31.0,14,305.0,303,515,3285,17,17,6.0,163.0,481,2073,13,4.3,118.0,108,895,24.0,183.0,27.3,15.8,29.5,2.6333333333333333,5.78,29.2,1.48,216.0,80.0,0.37,26.0,13.0,0.5,45.0,20.0,0.444
