Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% Playoffs,Rank,Notes
1921,29,HAM,APFA,5,1,3,1,.250,4.2,-2.8,6.9,,,,,13,
