Year,Tm,Role,Tms,WL%,T/G,Pts±,Yds±,Yds,Pts,GvA,Att,Yds Rushing Off,TD,Y/A,FL,Att Passing Off,Yds Defense,TD Rushing Def,Int,NY/A,Yds Passing Def,Pts_2,TkA,Att_2,Yds_5,TD_2,Y/A_1,FR,Att_3,Yds_6,TD_3,Int_1,nY/A
2001,JAX,OC,31,22,18,14,20,20,21,9,29,26,14,9,16,14,18,12,7,22,16,10,25,21,10,22,2,14,22,22,2,28,16
2007,ATL,HC,32,27,10,30,27,23,29,7,29,26,28,20,8,14,18,20,11,24,29,29,17,26,26,17,22,13,14,23,26,17,26
