Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% Playoffs,Rank,Notes
1923,28,COL,NFL,7,3,3,1,.500,4.2,1.9,2.2,,,,,8,
