,Team Abbreviation,PF (Points For),Yds,Offensive Plays,Y/P,TO,FL+,1stD,Cmp Passing,Att Passing,Yds Passing,TD Passing,Int Passing,NY/A Passing,1stD Passing,Att Rushing,Yds Rushing,TD Rushing,Y/A Rushing,1stD Rushing,Pen,Yds Penalties,1stPy,#Dr,Sc%,TO%,Start Average Drive,Time Average Drive,Plays Average Drive,Yds Average Drive,Pts Average Drive,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
0,atl,288,5319.0,957.0,5.6,31.0,9,284.0,364,560,3625,23,22,6.1,183.0,366,1694,9,4.6,87.0,116,1003,14.0,180.0,26.1,16.1,24.3,2.5,5.4,29.6,1.49,201.0,79.0,0.39299999999999996,17.0,9.0,0.529,42.0,23.0,0.5479999999999999
1,buf,425,5786.0,1071.0,5.4,22.0,11,335.0,294,473,3072,28,11,6.1,179.0,571,2714,18,4.8,138.0,85,634,18.0,191.0,39.3,10.5,33.9,2.8,5.8,30.3,2.14,227.0,98.0,0.43200000000000005,10.0,7.0,0.7,54.0,33.0,0.611
2,car,408,5374.0,1060.0,5.1,29.0,12,328.0,326,526,3393,19,17,6.1,176.0,503,1981,20,3.9,121.0,90,765,31.0,196.0,35.2,14.3,33.4,2.6666666666666665,5.6,27.4,1.87,213.0,81.0,0.38,9.0,4.0,0.444,66.0,32.0,0.485
3,chi,286,5029.0,1002.0,5.0,35.0,14,282.0,363,582,3588,14,21,5.8,183.0,386,1441,14,3.7,88.0,93,790,11.0,196.0,25.0,17.9,30.9,2.4833333333333334,5.3,25.4,1.32,216.0,75.0,0.34700000000000003,13.0,6.0,0.462,42.0,20.0,0.47600000000000003
4,cin,395,5312.0,957.0,5.6,26.0,10,290.0,326,514,3469,21,16,6.4,170.0,416,1843,15,4.4,97.0,95,776,23.0,182.0,35.2,13.2,29.7,2.533333333333333,5.4,29.2,1.85,198.0,75.0,0.379,7.0,2.0,0.28600000000000003,45.0,21.0,0.467
5,cle,332,5601.0,1041.0,5.4,28.0,9,317.0,309,507,3531,26,19,6.6,195.0,505,2070,7,4.1,102.0,85,741,20.0,176.0,34.1,15.3,28.7,2.966666666666667,6.1,31.8,1.77,224.0,96.0,0.429,15.0,11.0,0.733,48.0,23.0,0.479
6,clt,388,5465.0,1010.0,5.4,21.0,11,314.0,356,535,3433,22,10,6.1,190.0,445,2032,14,4.6,111.0,95,812,13.0,181.0,37.0,10.5,28.8,2.7,5.8,30.0,1.91,200.0,78.0,0.39,18.0,8.0,0.444,48.0,25.0,0.521
7,crd,434,5977.0,1092.0,5.5,30.0,13,339.0,324,533,3654,22,17,6.5,178.0,526,2323,19,4.4,123.0,108,894,38.0,204.0,39.7,13.2,32.3,2.6666666666666665,5.6,29.2,2.0,233.0,87.0,0.373,17.0,9.0,0.529,69.0,27.0,0.391
8,dal,436,5628.0,977.0,5.8,30.0,10,309.0,348,540,3894,33,20,6.8,200.0,402,1734,11,4.3,84.0,79,641,25.0,188.0,36.7,15.4,29.7,2.466666666666667,5.3,29.8,2.04,204.0,81.0,0.397,9.0,4.0,0.444,53.0,35.0,0.66
9,den,471,6253.0,1056.0,5.9,18.0,8,334.0,297,502,3780,26,10,7.2,184.0,531,2473,26,4.7,126.0,98,921,24.0,199.0,40.7,8.0,32.1,2.5666666666666664,5.5,31.4,2.27,209.0,80.0,0.38299999999999995,16.0,10.0,0.625,52.0,32.0,0.615
10,det,369,5497.0,1005.0,5.5,29.0,15,320.0,330,518,3498,23,14,6.2,187.0,443,1999,18,4.5,98.0,106,854,35.0,192.0,31.3,13.5,30.5,2.55,5.3,28.5,1.79,198.0,77.0,0.389,12.0,5.0,0.41700000000000004,46.0,27.0,0.5870000000000001
11,gnb,240,4945.0,969.0,5.1,32.0,8,270.0,296,527,3107,16,24,5.4,163.0,395,1838,6,4.7,82.0,98,758,25.0,182.0,25.3,16.5,29.1,2.533333333333333,5.5,27.0,1.24,213.0,77.0,0.36200000000000004,20.0,6.0,0.3,31.0,15.0,0.484
12,htx,427,6031.0,1010.0,6.0,18.0,5,352.0,354,547,4280,33,13,7.4,211.0,433,1751,16,4.0,113.0,105,851,28.0,174.0,40.2,10.3,29.7,2.8833333333333333,6.0,34.7,2.33,195.0,77.0,0.395,13.0,11.0,0.846,59.0,40.0,0.6779999999999999
13,jax,419,5949.0,948.0,6.3,18.0,5,316.0,329,506,4004,28,13,7.5,197.0,416,1945,19,4.7,98.0,85,748,21.0,174.0,40.2,9.8,28.2,2.6,5.6,34.1,2.29,189.0,78.0,0.413,18.0,8.0,0.444,57.0,31.0,0.544
14,kan,326,5283.0,1028.0,5.1,23.0,9,293.0,319,581,3519,23,14,5.7,186.0,408,1764,11,4.3,88.0,111,922,19.0,192.0,28.1,10.9,26.8,2.45,5.5,27.4,1.55,223.0,84.0,0.377,20.0,7.0,0.35,37.0,26.0,0.703
15,mia,333,4949.0,988.0,5.0,19.0,8,264.0,288,502,3348,22,11,6.2,166.0,447,1601,8,3.6,84.0,85,730,14.0,181.0,31.5,9.9,30.9,2.6,5.6,27.3,1.61,226.0,84.0,0.37200000000000005,22.0,8.0,0.364,45.0,18.0,0.4
16,min,348,5002.0,977.0,5.1,26.0,11,276.0,333,529,3367,25,15,6.0,178.0,417,1635,10,3.9,87.0,98,786,11.0,184.0,28.8,12.5,29.8,2.6,5.4,27.2,1.63,213.0,87.0,0.408,10.0,5.0,0.5,46.0,26.0,0.565
17,nor,307,4900.0,948.0,5.2,25.0,16,273.0,306,494,3103,13,9,5.9,150.0,421,1797,13,4.3,94.0,88,701,29.0,173.0,31.8,12.7,29.6,2.65,5.7,28.2,1.58,203.0,70.0,0.345,23.0,15.0,0.652,45.0,20.0,0.444
