Team Abbreviation,PF (Points For),Yds,Offensive Plays,Y/P,TO,FL+,1stD,Cmp Passing,Att Passing,Yds Passing,TD Passing,Int Passing,NY/A Passing,1stD Passing,Att Rushing,Yds Rushing,TD Rushing,Y/A Rushing,1stD Rushing,Pen,Yds Penalties,1stPy,#Dr,Sc%,TO%,Start Average Drive,Time Average Drive,Plays Average Drive,Yds Average Drive,Pts Average Drive,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
akr,59.0,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,6.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,
bff,120.0,,,,,0.0,,0.0,0.0,0.0,10.0,0.0,,,0.0,0.0,4.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,
chi,136.0,,,,,0.0,,0.0,0.0,0.0,2.0,0.0,,,0.0,0.0,11.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,
cib,229.0,,,,,0.0,,0.0,0.0,0.0,8.0,0.0,,,0.0,0.0,14.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,
col,91.0,,,,,0.0,,0.0,0.0,0.0,8.0,0.0,,,0.0,0.0,3.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,
crd,90.0,,,,,0.0,,0.0,0.0,0.0,2.0,0.0,,,0.0,0.0,6.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,
day,45.0,,,,,0.0,,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,2.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,
dul,56.0,,,,,0.0,,0.0,0.0,0.0,4.0,0.0,,,0.0,0.0,1.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,
fyj,326.0,,,,,0.0,,0.0,0.0,0.0,4.0,0.0,,,0.0,0.0,34.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,
gnb,108.0,,,,,0.0,,0.0,0.0,0.0,9.0,0.0,,,0.0,0.0,3.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,
ham,18.0,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,3.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,
kcb,46.0,,,,,0.0,,0.0,0.0,0.0,2.0,0.0,,,0.0,0.0,3.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,
ken,12.0,,,,,0.0,,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,1.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,
mil,142.0,,,,,0.0,,0.0,0.0,0.0,9.0,0.0,,,0.0,0.0,6.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,
mnn,14.0,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,2.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,
rac,69.0,,,,,0.0,,0.0,0.0,0.0,2.0,0.0,,,0.0,0.0,4.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,
rch,7.0,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,
rii,88.0,,,,,0.0,,0.0,0.0,0.0,2.0,0.0,,,0.0,0.0,9.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,
