,Team Abreviation,PF (Points For),Yds,Offensive Plays,Y/P,TO,FL+,1stD,Cmp Passing,Att Passing,Yds Passing,TD Passing,Int Passing,NY/A Passing,1stD Passing,Att Rushing,Yds Rushing,TD Rushing,Y/A Rushing,1stD Rushing,Pen,Yds Penalties,1stPy,#Dr,Sc%,TO%,Start Average Drive,Time Average Drive,Plays Average Drive,Yds Average Drive,Pts Average Drive,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
0,chi,279,4105.0,796.0,5.2,45.0,18,221.0,177,369,2188,13,27,5.9,106.0,427,1917,15,4.5,94.0,87,696,21.0,,,,,,,,,,,,,,,,,
1,cle,162,2658.0,672.0,4.0,42.0,19,147.0,126,300,1608,15,23,5.4,73.0,372,1050,4,2.8,56.0,58,608,18.0,,,,,,,,,,,,,,,,,
2,clt,279,3930.0,755.0,5.2,30.0,10,234.0,178,330,2300,12,20,7.0,120.0,425,1630,21,3.8,95.0,92,834,19.0,,,,,,,,,,,,,,,,,
3,crd,347,4326.0,756.0,5.7,43.0,19,226.0,193,356,2794,29,24,7.8,123.0,400,1532,13,3.8,85.0,74,716,18.0,,,,,,,,,,,,,,,,,
4,det,189,3746.0,754.0,5.0,42.0,12,199.0,150,357,2226,10,30,6.2,99.0,397,1520,13,3.8,85.0,53,489,15.0,,,,,,,,,,,,,,,,,
5,gnb,251,4350.0,777.0,5.6,33.0,14,228.0,208,374,2479,17,19,6.6,119.0,403,1871,13,4.6,101.0,72,666,8.0,,,,,,,,,,,,,,,,,
6,nyg,184,3348.0,767.0,4.4,55.0,22,195.0,164,352,2016,11,33,5.7,110.0,415,1332,9,3.2,77.0,65,562,8.0,,,,,,,,,,,,,,,,,
7,phi,230,2747.0,699.0,3.9,50.0,22,171.0,143,345,1684,13,28,4.9,84.0,354,1063,8,3.0,64.0,58,589,23.0,,,,,,,,,,,,,,,,,
8,pit,263,4370.0,761.0,5.7,50.0,20,221.0,167,295,2177,18,30,7.4,93.0,466,2193,14,4.7,120.0,97,823,8.0,,,,,,,,,,,,,,,,,
9,ram,285,4182.0,761.0,5.5,29.0,6,240.0,219,393,2567,16,23,6.5,129.0,368,1615,14,4.4,92.0,63,605,19.0,,,,,,,,,,,,,,,,,
10,sfo,251,4020.0,722.0,5.6,37.0,18,207.0,193,374,2649,24,19,7.1,122.0,348,1371,8,3.9,74.0,51,426,11.0,,,,,,,,,,,,,,,,,
11,was,432,4793.0,787.0,6.1,36.0,18,282.0,217,387,2905,33,18,7.5,163.0,400,1888,20,4.7,108.0,82,739,11.0,,,,,,,,,,,,,,,,,
