,Team Abbreviation,PF (Points For),Yds,Offensive Plays,Y/P,TO,FL+,1stD,Cmp Passing,Att Passing,Yds Passing,TD Passing,Int Passing,NY/A Passing,1stD Passing,Att Rushing,Yds Rushing,TD Rushing,Y/A Rushing,1stD Rushing,Pen,Yds Penalties,1stPy,#Dr,Sc%,TO%,Start Average Drive,Time Average Drive,Plays Average Drive,Yds Average Drive,Pts Average Drive,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
0,chi,301,4246.0,782.0,5.4,50.0,15,219.0,208,429,3104,26,35,7.2,144.0,353,1142,8,3.2,63.0,71,592,12.0,,,,,,,,,,,,,,,,,
1,cle,336,4124.0,771.0,5.3,39.0,17,238.0,174,295,2331,14,22,7.9,112.0,476,1793,23,3.8,113.0,83,796,13.0,,,,,,,,,,,,,,,,,
2,clt,131,2934.0,677.0,4.3,34.0,12,169.0,163,313,1659,9,22,5.3,90.0,364,1275,4,3.5,66.0,71,662,13.0,,,,,,,,,,,,,,,,,
3,crd,183,3274.0,767.0,4.3,53.0,23,184.0,148,349,1662,8,30,4.8,86.0,418,1612,10,3.9,83.0,91,819,15.0,,,,,,,,,,,,,,,,,
4,det,337,4433.0,788.0,5.6,32.0,11,236.0,215,395,2825,25,21,7.2,134.0,393,1608,11,4.1,91.0,75,689,11.0,,,,,,,,,,,,,,,,,
5,gnb,234,3487.0,733.0,4.8,31.0,12,207.0,195,412,2159,14,19,5.2,112.0,321,1328,13,4.1,79.0,57,522,16.0,,,,,,,,,,,,,,,,,
6,nyg,293,3808.0,714.0,5.3,37.0,15,197.0,163,334,2326,27,22,7.0,99.0,380,1482,8,3.9,85.0,61,502,13.0,,,,,,,,,,,,,,,,,
7,phi,284,3803.0,802.0,4.7,52.0,22,221.0,206,401,2607,33,30,6.5,139.0,401,1196,4,3.0,66.0,85,874,16.0,,,,,,,,,,,,,,,,,
8,pit,219,3455.0,754.0,4.6,43.0,17,205.0,189,386,2173,15,26,5.6,115.0,368,1282,10,3.5,71.0,54,471,19.0,,,,,,,,,,,,,,,,,
9,ram,314,5187.0,753.0,6.9,41.0,18,255.0,171,321,3047,15,23,9.5,125.0,432,2140,24,5.0,115.0,77,757,15.0,,,,,,,,,,,,,,,,,
10,sfo,313,4704.0,782.0,6.0,25.0,13,252.0,187,340,2206,10,12,6.5,109.0,442,2498,28,5.7,125.0,73,614,18.0,,,,,,,,,,,,,,,,,
11,was,207,3120.0,684.0,4.6,55.0,23,188.0,116,257,1494,15,32,5.8,76.0,427,1626,9,3.8,94.0,54,455,18.0,,,,,,,,,,,,,,,,,
