,Team Abbreviation,PF (Points For),Yds,Offensive Plays,Y/P,TO,FL+,1stD,Cmp Passing,Att Passing,Yds Passing,TD Passing,Int Passing,NY/A Passing,1stD Passing,Att Rushing,Yds Rushing,TD Rushing,Y/A Rushing,1stD Rushing,Pen,Yds Penalties,1stPy,#Dr,Sc%,TO%,Start Average Drive,Time Average Drive,Plays Average Drive,Yds Average Drive,Pts Average Drive,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
0,buf,342,4264.0,815.0,5.2,44.0,15,200.0,206,430,2887,28,29,6.2,124.0,349,1377,9,3.9,61.0,76,693,15.0,,,,,,,,,,,,,,,,,
1,chi,302,4449.0,799.0,5.6,37.0,13,223.0,209,398,2797,27,24,7.0,124.0,401,1652,10,4.1,80.0,86,860,19.0,,,,,,,,,,,,,,,,,
2,cle,270,4131.0,769.0,5.4,38.0,18,243.0,200,358,2526,16,20,7.1,146.0,411,1605,16,3.9,87.0,38,367,10.0,,,,,,,,,,,,,,,,,
3,clt,307,3782.0,769.0,4.9,24.0,8,232.0,161,351,1913,18,16,5.5,110.0,418,1869,17,4.5,108.0,66,548,14.0,,,,,,,,,,,,,,,,,
4,crd,267,3986.0,866.0,4.6,44.0,20,215.0,187,389,2310,18,24,5.9,112.0,477,1676,9,3.5,91.0,59,546,12.0,,,,,,,,,,,,,,,,,
5,dal,380,4592.0,780.0,5.9,43.0,18,254.0,168,326,2431,21,25,7.5,120.0,454,2161,20,4.8,122.0,38,362,12.0,,,,,,,,,,,,,,,,,
6,den,432,4418.0,901.0,4.9,40.0,14,233.0,194,433,2785,30,26,6.0,127.0,435,1633,17,3.8,83.0,98,799,23.0,,,,,,,,,,,,,,,,,
7,det,258,3938.0,797.0,4.9,41.0,12,222.0,203,385,2418,11,29,6.3,121.0,412,1520,14,3.7,89.0,39,381,12.0,,,,,,,,,,,,,,,,,
8,gnb,223,4051.0,826.0,4.9,46.0,17,245.0,218,414,2357,13,29,5.7,117.0,412,1694,12,4.1,110.0,52,609,18.0,,,,,,,,,,,,,,,,,
9,kan,343,4302.0,883.0,4.9,43.0,18,238.0,219,439,2777,20,25,5.9,129.0,410,1525,17,3.7,89.0,62,619,20.0,,,,,,,,,,,,,,,,,
10,min,407,5593.0,858.0,6.5,45.0,23,291.0,194,365,2926,21,22,8.0,132.0,493,2667,29,5.4,147.0,65,638,12.0,,,,,,,,,,,,,,,,,
11,nwe,313,4123.0,873.0,4.7,42.0,20,243.0,241,479,3082,27,22,5.9,151.0,350,1041,9,3.0,72.0,67,661,20.0,,,,,,,,,,,,,,,,,
12,nyg,220,3962.0,805.0,4.9,54.0,21,212.0,176,386,2201,21,33,5.7,110.0,419,1761,6,4.2,86.0,67,677,16.0,,,,,,,,,,,,,,,,,
13,nyj,390,4677.0,907.0,5.2,46.0,21,242.0,211,462,2797,26,25,5.7,121.0,414,1880,20,4.5,100.0,86,870,21.0,,,,,,,,,,,,,,,,,
14,oti,242,4025.0,899.0,4.5,48.0,15,235.0,212,493,2391,13,33,4.5,126.0,365,1634,17,4.5,87.0,57,588,22.0,,,,,,,,,,,,,,,,,
15,phi,297,4927.0,857.0,5.7,33.0,16,267.0,224,383,2920,23,17,7.6,145.0,474,2007,12,4.2,116.0,62,684,6.0,,,,,,,,,,,,,,,,,
16,pit,287,3909.0,816.0,4.8,45.0,20,218.0,201,420,2446,22,25,5.8,132.0,396,1463,11,3.7,71.0,57,533,15.0,,,,,,,,,,,,,,,,,
17,rai,458,5156.0,923.0,5.6,35.0,12,280.0,192,409,2774,22,23,6.5,129.0,494,2382,36,4.8,135.0,62,524,16.0,,,,,,,,,,,,,,,,,
18,ram,333,4813.0,836.0,5.8,39.0,16,279.0,184,328,2373,19,23,7.2,121.0,508,2440,26,4.8,136.0,75,662,22.0,,,,,,,,,,,,,,,,,
19,sdg,219,3720.0,928.0,4.0,66.0,17,224.0,224,485,2363,16,49,4.5,124.0,401,1357,7,3.4,79.0,54,501,21.0,,,,,,,,,,,,,,,,,
20,sfo,272,4181.0,799.0,5.2,31.0,12,234.0,196,380,2480,18,19,6.5,132.0,419,1701,13,4.1,90.0,56,456,12.0,,,,,,,,,,,,,,,,,
21,was,392,4825.0,821.0,5.9,41.0,15,261.0,238,409,3275,37,26,8.0,154.0,412,1550,10,3.8,94.0,63,603,13.0,,,,,,,,,,,,,,,,,
