,Team Abbreviation,PF (Points For),Yds,Offensive Plays,Y/P,TO,FL+,1stD,Cmp Passing,Att Passing,Yds Passing,TD Passing,Int Passing,NY/A Passing,1stD Passing,Att Rushing,Yds Rushing,TD Rushing,Y/A Rushing,1stD Rushing,Pen,Yds Penalties,1stPy,#Dr,Sc%,TO%,Start Average Drive,Time Average Drive,Plays Average Drive,Yds Average Drive,Pts Average Drive,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
0,buf,294,3950.0,940.0,4.2,42.0,17,243.0,194,439,2344,15,25,4.7,128.0,438,1606,18,3.7,92.0,65,549,23.0,,,,,,,,,,,,,,,,,
1,chi,326,4562.0,785.0,5.8,38.0,14,239.0,186,349,2672,26,24,7.7,113.0,436,1890,16,4.3,103.0,81,720,23.0,,,,,,,,,,,,,,,,,
2,cle,319,4537.0,796.0,5.7,33.0,20,246.0,185,320,2374,20,13,7.4,120.0,476,2163,15,4.5,116.0,47,455,10.0,,,,,,,,,,,,,,,,,
3,clt,302,4922.0,894.0,5.5,42.0,13,274.0,232,438,2803,17,29,6.4,135.0,456,2119,17,4.6,124.0,69,589,15.0,,,,,,,,,,,,,,,,,
4,crd,279,3378.0,737.0,4.6,41.0,18,202.0,168,351,1973,21,23,5.6,110.0,386,1405,8,3.6,83.0,57,535,9.0,,,,,,,,,,,,,,,,,
5,dal,236,4480.0,838.0,5.3,48.0,21,239.0,215,422,2661,23,27,6.3,130.0,416,1819,6,4.4,100.0,47,427,9.0,,,,,,,,,,,,,,,,,
6,den,251,3811.0,934.0,4.1,68.0,23,219.0,265,568,2720,18,45,4.5,127.0,333,1091,11,3.3,66.0,60,560,26.0,,,,,,,,,,,,,,,,,
7,det,270,4412.0,837.0,5.3,42.0,15,233.0,186,398,2544,14,27,6.4,122.0,439,1868,16,4.3,96.0,69,678,15.0,,,,,,,,,,,,,,,,,
8,gnb,391,4714.0,780.0,6.0,26.0,10,274.0,177,306,2364,18,16,7.7,115.0,474,2350,27,5.0,142.0,66,647,17.0,,,,,,,,,,,,,,,,,
9,kan,334,4759.0,862.0,5.5,45.0,18,247.0,177,399,2576,18,27,6.1,122.0,439,2183,23,5.0,112.0,89,875,13.0,,,,,,,,,,,,,,,,,
10,min,285,3886.0,796.0,4.9,44.0,22,236.0,203,377,1989,22,22,5.3,123.0,419,1897,14,4.5,104.0,36,375,9.0,,,,,,,,,,,,,,,,,
11,nwe,413,4214.0,842.0,5.0,30.0,9,238.0,206,420,2539,29,21,5.6,120.0,389,1675,14,4.3,93.0,64,659,25.0,,,,,,,,,,,,,,,,,
12,nyg,368,4597.0,880.0,5.2,43.0,20,275.0,215,416,2740,27,23,6.6,160.0,464,1857,13,4.0,99.0,59,629,16.0,,,,,,,,,,,,,,,,,
13,nyj,301,4065.0,927.0,4.4,52.0,20,247.0,204,460,2387,20,32,4.8,126.0,426,1678,17,3.9,100.0,60,585,21.0,,,,,,,,,,,,,,,,,
14,oti,513,6288.0,964.0,6.5,39.0,10,293.0,254,498,4392,48,29,8.6,182.0,452,1896,15,4.2,97.0,83,889,14.0,,,,,,,,,,,,,,,,,
15,phi,361,5112.0,802.0,6.4,40.0,14,252.0,241,429,3605,34,26,8.4,158.0,373,1507,10,4.0,78.0,42,500,16.0,,,,,,,,,,,,,,,,,
16,pit,295,4093.0,877.0,4.7,56.0,22,239.0,176,334,2332,23,34,7.0,123.0,543,1761,10,3.2,102.0,52,486,14.0,,,,,,,,,,,,,,,,,
17,rai,237,3285.0,818.0,4.0,44.0,16,200.0,209,423,2051,17,28,4.4,116.0,350,1234,10,3.5,65.0,53,456,19.0,,,,,,,,,,,,,,,,,
18,ram,263,4295.0,801.0,5.4,32.0,11,236.0,199,386,2337,13,21,6.1,111.0,415,1958,17,4.7,109.0,63,599,16.0,,,,,,,,,,,,,,,,,
19,sdg,396,4313.0,842.0,5.1,44.0,19,208.0,190,423,2847,17,25,6.3,110.0,391,1466,24,3.7,81.0,88,682,17.0,,,,,,,,,,,,,,,,,
20,sfo,346,4904.0,794.0,6.2,36.0,17,258.0,187,346,2804,15,19,8.1,132.0,448,2100,27,4.7,116.0,65,635,10.0,,,,,,,,,,,,,,,,,
21,was,174,3247.0,781.0,4.2,40.0,12,193.0,189,420,2175,12,28,5.2,124.0,361,1072,9,3.0,55.0,70,651,14.0,,,,,,,,,,,,,,,,,
