Year,Tm,Role,Tms,WL%,T/G,Pts±,Yds±,Yds,Pts,GvA,Att,Yds Rushing Off,TD,Y/A,FL,Att Passing Off,Yds Defense,TD Rushing Def,Int,NY/A,Yds Passing Def,Pts_2,TkA,Att_2,Yds_5,TD_2,Y/A_1,FR,Att_3,Yds_6,TD_3,Int_1,nY/A
1921,CAN,HC,21,4,1,5,1,1,9,1,1,1,9,1,1,1,1,7,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1
1923,CLI,HC,20,5,1,10,1,1,10,1,1,1,9,1,1,1,1,3,1,1,1,10,1,1,1,1,1,1,1,1,1,1,1
1925,CLE,HC,20,12,1,13,1,1,13,1,1,1,13,1,1,1,1,15,1,1,1,13,1,1,1,1,1,1,1,1,1,1,1
