Year,Tm,Role,Tms,WL%,T/G,Pts±,Yds±,Yds,Pts,GvA,Att,Yds Rushing Off,TD,Y/A,FL,Att Passing Off,Yds Defense,TD Rushing Def,Int,NY/A,Yds Passing Def,Pts_2,TkA,Att_2,Yds_5,TD_2,Y/A_1,FR,Att_3,Yds_6,TD_3,Int_1,nY/A
1978,STL,HC,28,21,7,23,7,7,23,7,18,25,19,26,6,2,4,14,12,11,13,15,13,18,19,11,20,18,12,7,18,10,9
1979,STL,HC,28,23,21,20,13,10,17,25,11,3,4,2,24,9,20,27,20,24,16,21,17,22,14,15,10,7,20,16,20,20,12
