,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% Playoffs,Rank,Notes
0,1924,33,Rochester Jeffersons,NFL,4,0,4,0,.000,-21.2,-10.2,-11.0,,,,,16,
