Year,Tm,Role,Tms,WL%,T/G,Pts±,Yds±,Yds,Pts,GvA,Att,Yds Rushing Off,TD,Y/A,FL,Att Passing Off,Yds Defense,TD Rushing Def,Int,NY/A,Yds Passing Def,Pts_2,TkA,Att_2,Yds_5,TD_2,Y/A_1,FR,Att_3,Yds_6,TD_3,Int_1,nY/A
1987,KAN,HC,28,24,25,26,27,24,23,23,23,19,25,3,27,24,26,20,8,21,27,27,22,26,27,20,24,11,14,22,20,28,26
1988,KAN,HC,28,25,17,21,18,22,23,10,22,22,26,19,4,10,16,18,20,21,10,15,21,28,28,28,24,18,1,1,1,16,11
