,Team Abbreviation,PF (Points For),Yds,Offensive Plays,Y/P,TO,FL+,1stD,Cmp Passing,Att Passing,Yds Passing,TD Passing,Int Passing,NY/A Passing,1stD Passing,Att Rushing,Yds Rushing,TD Rushing,Y/A Rushing,1stD Rushing,Pen,Yds Penalties,1stPy,#Dr,Sc%,TO%,Start Average Drive,Time Average Drive,Plays Average Drive,Yds Average Drive,Pts Average Drive,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
0,atl,389,6287.0,1086.0,5.8,24.0,5,359.0,364,559,4068,21,19,6.9,198.0,495,2219,18,4.5,133.0,99,828,28.0,169.0,39.6,13.6,28.6,2.9833333333333334,6.6,36.6,2.11,209.0,82.0,0.392,31.0,21.0,0.677,53.0,29.0,0.547
1,buf,525,6105.0,1025.0,6.0,8.0,2,360.0,329,520,3875,30,6,7.3,181.0,491,2230,32,4.5,140.0,112,833,39.0,173.0,49.7,4.6,33.4,2.9333333333333336,6.09,35.4,2.92,202.0,89.0,0.441,22.0,16.0,0.727,67.0,48.0,0.716
2,car,341,5066.0,993.0,5.1,22.0,7,293.0,341,547,3188,22,15,5.5,168.0,410,1878,18,4.6,99.0,118,947,26.0,186.0,33.3,11.8,30.3,2.5666666666666664,5.48,27.2,1.86,211.0,76.0,0.36,30.0,14.0,0.467,50.0,31.0,0.62
3,chi,310,4820.0,1065.0,4.5,16.0,9,296.0,353,566,3086,20,7,4.9,172.0,431,1734,13,4.0,97.0,110,867,27.0,181.0,29.8,7.7,29.8,2.8333333333333335,6.02,26.6,1.62,231.0,76.0,0.32899999999999996,38.0,23.0,0.605,37.0,23.0,0.622
4,cin,472,6214.0,1080.0,5.8,22.0,13,376.0,460,652,4640,43,9,6.6,253.0,380,1574,11,4.1,88.0,101,780,35.0,181.0,43.6,10.5,31.4,2.9166666666666665,6.15,34.3,2.5,214.0,100.0,0.467,19.0,10.0,0.526,61.0,39.0,0.639
5,cle,258,5114.0,1118.0,4.6,34.0,11,303.0,395,661,3506,19,23,4.8,180.0,391,1608,8,4.1,93.0,119,915,30.0,201.0,22.4,15.9,29.0,2.55,5.7,25.4,1.21,237.0,70.0,0.295,44.0,24.0,0.545,37.0,18.0,0.486
6,clt,377,5692.0,1041.0,5.5,29.0,10,315.0,289,513,3361,20,19,6.2,161.0,496,2331,20,4.7,130.0,93,684,24.0,194.0,36.6,14.9,28.9,2.45,5.56,29.3,1.92,219.0,83.0,0.379,28.0,17.0,0.607,52.0,28.0,0.5379999999999999
7,crd,400,6090.0,1036.0,5.9,20.0,9,356.0,374,543,3639,21,11,6.4,191.0,463,2451,18,5.3,136.0,92,806,29.0,168.0,44.6,11.9,28.1,3.0166666666666666,6.39,36.3,2.32,193.0,83.0,0.43,18.0,8.0,0.444,57.0,32.0,0.561
8,dal,350,5567.0,1104.0,5.0,28.0,14,327.0,398,637,3862,23,14,5.7,192.0,429,1705,6,4.0,98.0,128,921,37.0,189.0,36.5,14.3,29.6,2.6333333333333333,6.09,29.3,1.71,228.0,84.0,0.368,28.0,10.0,0.35700000000000004,50.0,23.0,0.46
9,den,425,5518.0,1055.0,5.2,19.0,7,315.0,379,570,3610,30,12,6.1,172.0,461,1908,12,4.1,124.0,108,941,19.0,190.0,38.4,10.0,32.5,2.6833333333333336,5.73,29.0,2.04,230.0,91.0,0.396,22.0,15.0,0.682,56.0,35.0,0.625
