,Team Abreviation,PF (Points For),Yds,Offensive Plays,Y/P,TO,FL+,1stD,Cmp Passing,Att Passing,Yds Passing,TD Passing,Int Passing,NY/A Passing,1stD Passing,Att Rushing,Yds Rushing,TD Rushing,Y/A Rushing,1stD Rushing,Pen,Yds Penalties,1stPy,#Dr,Sc%,TO%,Start Average Drive,Time Average Drive,Plays Average Drive,Yds Average Drive,Pts Average Drive,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
0,atl,291,5070.0,988.0,5.1,28.0,11,280.0,278,485,3308,19,17,6.0,165.0,439,1762,9,4.0,85.0,90,754,30.0,188.0,30.3,14.4,31.5,2.7,5.45,27.0,1.51,217.0,89.0,0.41,17.0,5.0,0.294,52.0,21.0,0.40399999999999997
1,buf,265,5137.0,1009.0,5.1,33.0,13,287.0,327,557,3451,18,20,5.7,180.0,406,1686,9,4.2,75.0,123,954,32.0,184.0,24.5,16.8,26.9,2.533333333333333,5.64,27.9,1.32,217.0,75.0,0.34600000000000003,24.0,12.0,0.5,39.0,18.0,0.462
2,car,253,4254.0,965.0,4.4,35.0,13,236.0,314,579,2882,12,22,4.7,144.0,354,1372,9,3.9,68.0,87,747,24.0,201.0,22.4,15.9,32.0,2.2,4.94,21.0,1.11,219.0,67.0,0.306,21.0,5.0,0.23800000000000002,39.0,19.0,0.48700000000000004
3,chi,338,4694.0,1020.0,4.6,24.0,8,277.0,315,528,2952,20,16,5.4,153.0,475,1742,12,3.7,100.0,63,622,24.0,195.0,29.7,11.3,33.4,2.5166666666666666,5.39,23.9,1.55,225.0,74.0,0.32899999999999996,21.0,10.0,0.47600000000000003,41.0,19.0,0.46299999999999997
4,cin,226,4800.0,1071.0,4.5,37.0,11,294.0,322,602,3088,12,26,4.9,176.0,441,1712,11,3.9,96.0,103,870,22.0,195.0,20.5,17.4,29.4,2.4333333333333336,5.64,24.5,1.09,243.0,93.0,0.38299999999999995,23.0,6.0,0.261,46.0,19.0,0.413
5,cle,285,4152.0,934.0,4.4,33.0,12,238.0,279,466,2801,18,21,5.4,139.0,417,1351,8,3.2,78.0,94,825,21.0,196.0,24.5,15.3,32.4,2.3166666666666664,4.89,21.1,1.27,210.0,68.0,0.324,12.0,6.0,0.5,42.0,18.0,0.429
6,clt,413,5955.0,1025.0,5.8,38.0,15,343.0,349,557,3989,27,23,6.8,206.0,438,1966,16,4.5,110.0,76,730,27.0,195.0,36.4,18.5,29.7,2.5,5.44,30.5,1.97,205.0,85.0,0.415,8.0,5.0,0.625,47.0,26.0,0.5529999999999999
7,crd,295,4898.0,955.0,5.1,27.0,13,277.0,304,526,3449,18,14,6.2,177.0,400,1449,10,3.6,77.0,72,620,23.0,180.0,27.2,13.3,29.5,2.4833333333333334,5.45,27.1,1.44,196.0,57.0,0.29100000000000004,20.0,10.0,0.5,44.0,19.0,0.43200000000000005
8,dal,246,4402.0,952.0,4.6,34.0,14,247.0,210,413,2218,14,20,5.0,110.0,505,2184,8,4.3,114.0,91,744,23.0,188.0,23.4,16.0,32.0,2.5833333333333335,5.24,23.2,1.17,215.0,71.0,0.33,16.0,4.0,0.25,49.0,17.0,0.34700000000000003
9,den,340,4817.0,1034.0,4.7,27.0,8,304.0,312,511,2940,26,19,5.3,174.0,481,1877,7,3.9,106.0,95,917,24.0,195.0,32.8,13.3,31.1,2.6,5.49,24.7,1.66,219.0,83.0,0.379,10.0,4.0,0.4,54.0,28.0,0.519
10,det,270,4994.0,1026.0,4.9,38.0,14,289.0,343,609,3596,18,24,5.3,184.0,351,1398,8,4.0,74.0,116,1081,31.0,188.0,25.0,19.7,28.4,2.4333333333333336,5.62,26.4,1.3,222.0,76.0,0.342,25.0,12.0,0.48,38.0,21.0,0.5529999999999999
11,gnb,390,5463.0,942.0,5.8,27.0,12,282.0,314,510,3770,32,15,7.1,187.0,410,1693,11,4.1,72.0,80,633,23.0,195.0,32.3,12.8,30.3,2.4166666666666665,4.99,27.8,1.85,197.0,72.0,0.365,6.0,3.0,0.5,47.0,27.0,0.574
12,jax,294,4840.0,969.0,5.0,27.0,13,289.0,321,534,3240,20,14,5.4,181.0,372,1600,11,4.3,85.0,97,710,23.0,192.0,25.5,13.0,31.1,2.3333333333333335,5.19,25.0,1.41,198.0,70.0,0.354,12.0,3.0,0.25,48.0,24.0,0.5
13,kan,320,5673.0,1015.0,5.6,33.0,9,324.0,300,528,3665,17,24,6.5,178.0,448,2008,16,4.5,119.0,68,602,27.0,190.0,31.6,16.3,30.9,2.466666666666667,5.53,29.9,1.64,195.0,70.0,0.359,16.0,5.0,0.313,53.0,24.0,0.45299999999999996
14,mia,344,4821.0,953.0,5.1,38.0,19,263.0,275,453,3157,20,19,6.6,154.0,473,1664,14,3.5,95.0,107,914,14.0,182.0,29.7,18.1,31.9,2.65,5.36,26.5,1.66,215.0,89.0,0.414,14.0,9.0,0.643,45.0,24.0,0.5329999999999999
