Year,Tm,Role,Tms,WL%,T/G,Pts±,Yds±,Yds,Pts,GvA,Att,Yds Rushing Off,TD,Y/A,FL,Att Passing Off,Yds Defense,TD Rushing Def,Int,NY/A,Yds Passing Def,Pts_2,TkA,Att_2,Yds_5,TD_2,Y/A_1,FR,Att_3,Yds_6,TD_3,Int_1,nY/A
1991,NWE,HC,28,20,25,23,25,22,25,24,16,18,20,24,26,20,16,26,22,22,26,15,14,20,9,3,4,4,28,27,25,22,25
1992,NWE,HC,28,27,27,27,28,27,27,28,19,22,26,23,28,20,26,25,15,27,19,23,23,28,22,21,6,9,9,17,22,23,25
