Team Abbreviation,PF (Points For),Yds,Offensive Plays,Y/P,TO,FL+,1stD,Cmp Passing,Att Passing,Yds Passing,TD Passing,Int Passing,NY/A Passing,1stD Passing,Att Rushing,Yds Rushing,TD Rushing,Y/A Rushing,1stD Rushing,Pen,Yds Penalties,1stPy,#Dr,Sc%,TO%,Start Average Drive,Time Average Drive,Plays Average Drive,Yds Average Drive,Pts Average Drive,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
atl,280,4908.0,964.0,5.1,36.0,14,268.0,241,453,2992,19,22,6.2,139.0,485,1916,10,4.0,111.0,106,834,18.0,,,,,,,,,,,,,,,,,
buf,348,5523.0,1071.0,5.2,18.0,8,334.0,343,570,3802,21,10,6.3,204.0,465,1721,18,3.7,100.0,128,1098,30.0,,,,,,,,,,,,,,,,,
chi,187,4130.0,1002.0,4.1,47.0,16,241.0,243,513,2667,12,31,4.6,151.0,427,1463,4,3.4,67.0,111,866,23.0,,,,,,,,,,,,,,,,,
cin,394,5274.0,1051.0,5.0,28.0,11,336.0,278,495,3152,17,17,5.9,171.0,514,2122,23,4.1,134.0,93,840,31.0,,,,,,,,,,,,,,,,,
cle,310,5269.0,1047.0,5.0,37.0,19,302.0,291,518,3288,21,18,5.9,171.0,494,1981,12,4.0,113.0,101,754,18.0,,,,,,,,,,,,,,,,,
clt,400,5701.0,1051.0,5.4,35.0,19,334.0,306,510,3739,28,16,7.0,185.0,517,1962,14,3.8,123.0,100,728,26.0,,,,,,,,,,,,,,,,,
crd,351,4864.0,1037.0,4.7,22.0,12,304.0,215,436,2637,21,10,5.5,149.0,560,2227,17,4.0,125.0,86,682,30.0,,,,,,,,,,,,,,,,,
dal,337,4985.0,1017.0,4.9,35.0,18,286.0,226,464,2785,21,17,5.4,148.0,500,2200,17,4.4,118.0,91,822,20.0,,,,,,,,,,,,,,,,,
den,327,4947.0,1026.0,4.8,35.0,17,291.0,301,545,3296,21,18,5.5,177.0,432,1651,13,3.8,93.0,127,1034,21.0,,,,,,,,,,,,,,,,,
det,326,5149.0,1028.0,5.0,41.0,19,298.0,279,468,2800,14,22,5.5,148.0,519,2349,15,4.5,134.0,99,781,16.0,,,,,,,,,,,,,,,,,
gnb,418,5015.0,1041.0,4.8,32.0,12,313.0,267,448,2920,31,20,6.1,151.0,565,2095,16,3.7,135.0,79,657,27.0,,,,,,,,,,,,,,,,,
kan,326,4934.0,1098.0,4.5,49.0,18,310.0,303,569,3195,21,31,5.2,173.0,485,1739,13,3.6,111.0,114,965,26.0,,,,,,,,,,,,,,,,,
mia,405,6050.0,1058.0,5.7,27.0,14,337.0,290,485,3557,22,13,6.9,177.0,540,2493,23,4.6,144.0,82,596,16.0,,,,,,,,,,,,,,,,,
min,273,5012.0,1013.0,4.9,42.0,18,286.0,276,494,3216,16,24,6.0,155.0,481,1796,10,3.7,106.0,99,806,25.0,,,,,,,,,,,,,,,,,
nor,287,5102.0,1109.0,4.6,43.0,17,331.0,331,576,3543,21,26,5.7,197.0,486,1559,11,3.2,104.0,104,791,30.0,,,,,,,,,,,,,,,,,
nwe,307,5181.0,1031.0,5.0,40.0,19,286.0,255,473,2978,15,21,5.7,153.0,510,2203,19,4.3,118.0,106,866,15.0,,,,,,,,,,,,,,,,,
nyg,236,4757.0,996.0,4.8,43.0,19,284.0,334,587,3473,15,24,5.4,177.0,350,1284,10,3.7,78.0,119,988,29.0,,,,,,,,,,,,,,,,,
nyj,386,6050.0,1081.0,5.6,38.0,18,349.0,348,603,4389,35,20,7.0,216.0,450,1661,12,3.7,92.0,102,795,41.0,,,,,,,,,,,,,,,,,
oti,329,5034.0,1054.0,4.8,32.0,16,285.0,228,490,2999,25,16,5.7,137.0,532,2035,13,3.8,102.0,85,674,46.0,,,,,,,,,,,,,,,,,
phi,312,5224.0,1043.0,5.0,36.0,13,278.0,260,532,3235,21,23,5.5,156.0,458,1989,14,4.3,97.0,115,884,25.0,,,,,,,,,,,,,,,,,
pit,336,5252.0,1050.0,5.0,33.0,13,303.0,311,536,3380,22,20,5.8,176.0,471,1872,10,4.0,97.0,109,904,30.0,,,,,,,,,,,,,,,,,
rai,346,4804.0,1003.0,4.8,38.0,12,283.0,271,501,3076,21,26,5.5,168.0,439,1728,19,3.9,85.0,118,868,30.0,,,,,,,,,,,,,,,,,
ram,267,4871.0,1038.0,4.7,43.0,15,272.0,313,539,3190,17,28,5.5,169.0,460,1681,9,3.7,93.0,92,804,10.0,,,,,,,,,,,,,,,,,
sdg,396,5366.0,1046.0,5.1,37.0,22,308.0,288,509,3688,27,15,6.5,182.0,475,1678,14,3.5,104.0,108,918,22.0,,,,,,,,,,,,,,,,,
sea,293,5341.0,1053.0,5.1,36.0,14,310.0,301,535,3582,20,22,6.2,192.0,471,1759,12,3.7,93.0,81,652,25.0,,,,,,,,,,,,,,,,,
sfo,247,4880.0,1061.0,4.6,49.0,10,285.0,324,604,3325,18,39,5.1,169.0,406,1555,8,3.8,97.0,89,653,19.0,,,,,,,,,,,,,,,,,
tam,473,6333.0,1061.0,6.0,32.0,19,362.0,289,484,3685,23,13,7.3,177.0,558,2648,31,4.7,162.0,116,941,23.0,,,,,,,,,,,,,,,,,
was,296,5297.0,1046.0,5.1,28.0,9,316.0,302,532,3492,21,19,5.9,181.0,459,1805,14,3.9,103.0,115,1026,32.0,,,,,,,,,,,,,,,,,
