,Year,Tm,Role,Tms,WL%,T/G,Pts±,Yds±,Yds,Pts,GvA,Att,Yds Rushing Off,TD,Y/A,FL,Att Rushing Off,Yds Rushing Off Passing Off,TD Passing Off,Int,NY/A,Yds Passing Off,Pts Passing Off,TkA,Att Passing Off,Yds Passing Off Defense,TD Defense,Y/A Defense,FR,Att Defense,Yds Defense,TD Defense Rushing Def,Int Rushing Def,nY/A
0,2003,WAS,OC,32,23,10,25,27,23,22,13,22,22,26,20,18,11,21,13,12,23,25,24,12,28,24,29,21,7,5,14,22,11,26
1,2007,ATL,OC,32,27,10,30,27,23,29,7,29,26,28,20,8,14,18,20,11,24,29,29,17,26,26,17,22,13,14,23,26,17,26
2,2010,OAK,OC,32,15,17,14,9,10,6,15,4,2,2,2,13,24,23,25,16,20,11,20,22,26,29,20,23,10,1,2,28,25,10
3,2011,OAK,HC,32,13,22,23,18,9,16,25,7,7,7,7,8,22,11,18,27,6,29,29,13,15,27,23,32,24,27,27,31,12,15
4,2014,CIN,OC,32,10,16,14,21,15,15,21,5,6,2,12,13,25,21,22,24,15,22,12,10,21,20,27,18,27,30,20,3,3,13
5,2015,CIN,OC,32,3,3,5,12,15,7,4,7,13,4,23,7,26,15,11,5,3,11,2,6,1,7,6,22,27,31,20,2,3,6
6,2016,CLE,HC,32,32,29,32,31,30,31,21,31,19,16,2,24,18,28,30,16,31,31,30,30,31,31,25,29,30,7,21,32,23,29
7,2017,CLE,HC,32,32,32,32,20,24,32,32,28,18,19,6,28,9,22,28,32,30,14,31,32,28,7,22,2,23,8,19,26,31,26
8,2018,CLE,HC,32,16,8,20,26,13,20,22,15,14,11,11,8,11,14,11,26,13,30,21,2,28,28,31,24,1,30,25,3,5,10
