,Year,PF (Points For),Yds,Offensive Plays,Y/P,TO,FL+,1stD,Cmp Passing,Att Passing,Yds Passing,TD Passing,Int Passing,NY/A Passing,1stD Passing,Att Rushing,Yds Rushing,TD Rushing,Y/A Rushing,1stD Rushing,Pen,Yds Penalties,1stPy,#Dr,Sc%,TO%,Start Average Drive,Time Average Drive,Plays Average Drive,Yds Average Drive,Pts Average Drive,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
0,1925,99,,,,,0,,0,0,0,8,0,,,0,0,4,,,0,0,,,,,,,,,,,,,,,,,,
1,1924,88,,,,,0,,0,0,0,2,0,,,0,0,9,,,0,0,,,,,,,,,,,,,,,,,,
2,1923,84,,,,,0,,0,0,0,3,0,,,0,0,8,,,0,0,,,,,,,,,,,,,,,,,,
3,1922,154,,,,,0,,0,0,0,2,0,,,0,0,19,,,0,0,,,,,,,,,,,,,,,,,,
4,1921,65,,,,,0,,0,0,0,3,0,,,0,0,2,,,0,0,,,,,,,,,,,,,,,,,,
5,1920,201,,,,,0,,0,0,0,4,0,,,0,0,18,,,0,0,,,,,,,,,,,,,,,,,,
