Year,Tm,Role,Tms,WL%,T/G,Pts±,Yds±,Yds,Pts,GvA,Att,Yds Rushing Off,TD,Y/A,FL,Att Passing Off,Yds Defense,TD Rushing Def,Int,NY/A,Yds Passing Def,Pts_2,TkA,Att_2,Yds_5,TD_2,Y/A_1,FR,Att_3,Yds_6,TD_3,Int_1,nY/A
2013,DEN,OC,32,1,14,1,1,1,1,17,11,15,7,20,32,2,1,1,5,1,19,22,16,8,7,23,10,21,27,27,21,12,17
2014,DEN,OC,32,1,11,4,2,4,2,6,12,15,9,20,3,9,4,2,16,4,3,16,14,1,2,8,4,23,32,9,25,7,1
2015,CHI,OC,32,22,19,21,16,21,23,13,6,11,12,19,15,25,23,23,11,13,14,20,28,21,23,8,26,16,5,4,25,30,18
2016,MIA,HC,32,9,13,24,29,24,17,17,18,9,15,8,11,31,26,12,18,6,29,18,11,28,30,13,31,17,24,15,25,9,13
2017,MIA,HC,32,22,29,29,25,25,28,30,32,29,31,24,14,4,18,15,30,24,16,29,29,15,14,22,17,23,9,16,23,28,23
2018,MIA,HC,32,17,11,30,30,31,26,20,25,18,30,9,21,30,30,17,18,26,29,27,5,31,31,25,26,19,7,21,25,2,31
2019,NYJ,HC,32,17,23,25,27,32,31,23,26,31,31,32,15,22,29,27,23,29,7,16,17,18,2,9,2,14,24,17,17,17,13
2020,NYJ,HC,32,31,17,32,32,32,32,14,22,23,31,24,2,29,31,28,23,31,24,26,22,24,12,14,7,12,28,28,27,23,26
