Year,Tm,Role,Tms,WL%,T/G,Pts±,Yds±,Yds,Pts,GvA,Att,Yds Rushing Off,TD,Y/A,FL,Att Passing Off,Yds Defense,TD Rushing Def,Int,NY/A,Yds Passing Def,Pts_2,TkA,Att_2,Yds_5,TD_2,Y/A_1,FR,Att_3,Yds_6,TD_3,Int_1,nY/A
1996,ARI,DC,30,19,26,26,17,13,22,25,27,25,24,17,20,3,6,10,23,19,21,26,25,27,21,25,10,7,11,21,13,27,26
1997,ARI,DC,30,26,29,27,29,24,25,28,29,30,22,29,29,2,10,18,25,25,27,25,29,29,27,17,21,30,7,15,18,15,24
1998,ARI,DC,30,11,11,18,17,13,15,28,15,21,6,24,25,8,8,20,25,18,21,24,3,26,20,25,18,3,15,17,11,8,18
1999,ARI,DC,31,22,30,27,29,29,30,30,25,29,10,30,8,8,27,31,30,30,22,27,22,30,30,28,24,21,6,10,26,15,17
2000,ARI,HC,31,29,30,30,27,24,29,30,30,27,29,25,29,13,17,23,29,17,30,30,29,30,30,31,26,22,3,11,13,28,27
,ARI,DC,31,29,30,30,27,24,29,30,30,27,29,25,29,13,17,23,29,17,30,30,29,30,30,31,26,22,3,11,13,28,27
2001,ARI,HC,31,16,18,21,29,18,20,9,27,27,20,28,16,17,13,17,7,10,28,22,25,30,24,11,19,29,26,26,26,14,23
2002,ARI,HC,32,27,27,31,30,27,29,25,23,15,23,10,15,18,29,24,25,31,29,29,24,27,30,23,23,27,15,28,30,15,31
2003,ARI,HC,32,29,30,32,28,27,32,29,30,29,30,25,23,9,23,19,29,26,26,32,24,24,19,24,15,23,10,29,31,25,30
