Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% Playoffs,Rank,Notes
1945,35,PIT,NFL,10,2,8,0,.200,-14.2,-10.8,-3.4,,,,,5,
