Year,Age,Level,Employer,Role
1938,28,College,St. Francis (PA),Head Coach
1939,29,College,St. Francis (PA),Head Coach
1940,30,College,St. Francis (PA),Head Coach
1941,31,College,St. Francis (PA),Head Coach
1942,32,NFL,Pittsburgh Steelers,Assistant Coach
1943,33,College,Holy Cross,Assistant Coach
1944,34,NFL,Chi/Pit Cards/Steelers,Assistant Coach
1945,35,NFL,Pittsburgh Steelers,Head Coach
