Team Abbreviation,PF (Points For),Yds,Offensive Plays,Y/P,TO,FL+,1stD,Cmp Passing,Att Passing,Yds Passing,TD Passing,Int Passing,NY/A Passing,1stD Passing,Att Rushing,Yds Rushing,TD Rushing,Y/A Rushing,1stD Rushing,Pen,Yds Penalties,1stPy,#Dr,Sc%,TO%,Start Average Drive,Time Average Drive,Plays Average Drive,Yds Average Drive,Pts Average Drive,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
atl,282,4960.0,1091.0,4.5,30.0,10,296.0,254,462,2494,13,20,4.7,132.0,560,2466,14,4.4,149.0,126,1149,15.0,,,,,,,,,,,,,,,,,
buf,200,4595.0,971.0,4.7,52.0,21,256.0,263,517,2984,9,31,5.3,151.0,412,1611,13,3.9,86.0,132,965,19.0,,,,,,,,,,,,,,,,,
chi,456,5837.0,1085.0,5.4,31.0,15,343.0,237,432,3076,17,16,6.5,145.0,610,2761,27,4.5,176.0,104,912,22.0,,,,,,,,,,,,,,,,,
cin,441,5900.0,1062.0,5.6,29.0,16,344.0,302,518,3717,31,13,6.6,191.0,503,2183,20,4.3,125.0,110,795,28.0,,,,,,,,,,,,,,,,,
cle,287,4921.0,983.0,5.0,36.0,23,271.0,222,414,2636,17,13,5.9,128.0,533,2285,16,4.3,119.0,99,753,24.0,,,,,,,,,,,,,,,,,
clt,320,5006.0,988.0,5.1,34.0,14,282.0,235,468,2567,15,20,5.1,130.0,485,2439,22,5.0,131.0,87,678,21.0,,,,,,,,,,,,,,,,,
crd,278,5086.0,1016.0,5.0,34.0,16,301.0,296,534,3112,19,18,5.2,171.0,417,1974,14,4.7,108.0,101,816,22.0,,,,,,,,,,,,,,,,,
dal,357,5602.0,1093.0,5.1,41.0,16,336.0,344,587,3861,27,25,6.1,208.0,462,1741,11,3.8,95.0,100,759,33.0,,,,,,,,,,,,,,,,,
den,380,5496.0,1152.0,4.8,31.0,8,339.0,329,617,3645,23,23,5.6,192.0,497,1851,20,3.7,113.0,85,677,34.0,,,,,,,,,,,,,,,,,
det,307,4476.0,967.0,4.6,41.0,20,259.0,254,462,2938,19,21,5.7,150.0,452,1538,13,3.4,89.0,104,741,20.0,,,,,,,,,,,,,,,,,
gnb,337,5371.0,1033.0,5.2,45.0,18,318.0,267,513,3163,21,27,5.6,172.0,470,2208,16,4.7,114.0,101,798,32.0,,,,,,,,,,,,,,,,,
kan,317,4877.0,982.0,5.0,34.0,11,258.0,267,511,3391,23,23,6.1,158.0,428,1486,10,3.5,79.0,87,666,21.0,,,,,,,,,,,,,,,,,
mia,428,5843.0,1039.0,5.6,41.0,20,361.0,343,576,4114,31,21,6.9,218.0,444,1729,19,3.9,116.0,77,637,27.0,,,,,,,,,,,,,,,,,
min,346,5151.0,1027.0,5.0,47.0,18,317.0,311,576,3635,22,29,5.9,189.0,406,1516,19,3.7,95.0,88,690,33.0,,,,,,,,,,,,,,,,,
nor,294,4479.0,997.0,4.5,36.0,13,250.0,260,508,2796,20,23,4.9,148.0,431,1683,4,3.9,83.0,96,805,19.0,,,,,,,,,,,,,,,,,
nwe,362,5499.0,1061.0,5.2,42.0,20,294.0,255,457,3168,20,22,6.4,153.0,565,2331,15,4.1,126.0,114,842,15.0,,,,,,,,,,,,,,,,,
nyg,399,5884.0,1130.0,5.2,38.0,18,356.0,275,497,3433,22,20,6.3,192.0,581,2451,24,4.2,138.0,80,781,26.0,,,,,,,,,,,,,,,,,
nyj,393,5896.0,1123.0,5.3,29.0,21,344.0,303,497,3584,25,8,6.4,201.0,564,2312,18,4.1,121.0,119,907,22.0,,,,,,,,,,,,,,,,,
oti,284,4652.0,998.0,4.7,37.0,15,270.0,277,512,3082,18,22,5.4,149.0,428,1570,13,3.7,96.0,127,1150,25.0,,,,,,,,,,,,,,,,,
phi,286,5216.0,1050.0,5.0,40.0,12,292.0,290,567,3586,19,28,5.8,188.0,428,1630,8,3.8,82.0,98,736,22.0,,,,,,,,,,,,,,,,,
pit,379,5350.0,1086.0,4.9,36.0,9,315.0,254,512,3173,23,27,5.8,165.0,541,2177,14,4.0,125.0,85,665,25.0,,,,,,,,,,,,,,,,,
rai,354,5408.0,1081.0,5.0,38.0,14,304.0,269,506,3146,20,24,5.7,167.0,532,2262,18,4.3,111.0,116,962,26.0,,,,,,,,,,,,,,,,,
ram,340,4520.0,963.0,4.7,35.0,21,258.0,234,403,2463,16,14,5.4,131.0,503,2057,15,4.1,115.0,97,730,12.0,,,,,,,,,,,,,,,,,
sdg,467,6535.0,1111.0,5.9,49.0,19,380.0,386,632,4870,37,30,7.3,259.0,440,1665,20,3.8,92.0,100,937,29.0,,,,,,,,,,,,,,,,,
sea,349,5007.0,1090.0,4.6,41.0,18,299.0,304,575,3363,28,23,5.4,179.0,462,1644,9,3.6,96.0,102,827,24.0,,,,,,,,,,,,,,,,,
sfo,411,5920.0,1069.0,5.5,34.0,20,340.0,331,550,3688,28,14,6.2,179.0,477,2232,20,4.7,137.0,105,868,24.0,,,,,,,,,,,,,,,,,
tam,294,4766.0,982.0,4.9,48.0,22,291.0,269,508,3122,22,26,5.7,162.0,434,1644,11,3.8,95.0,103,751,34.0,,,,,,,,,,,,,,,,,
was,297,5338.0,1135.0,4.7,40.0,19,319.0,280,512,2815,13,21,5.0,157.0,571,2523,20,4.4,147.0,74,596,15.0,,,,,,,,,,,,,,,,,
