Year,Age,Level,Employer,Role
1947,35,NFL,Los Angeles Rams,Line Coach
1948,36,NFL,Los Angeles Rams,Line Coach
1949,37,NFL,Los Angeles Rams,Line Coach
1950,38,NFL,Los Angeles Rams,Head Coach
1951,39,NFL,Los Angeles Rams,Head Coach
1952,40,NFL,Los Angeles Rams,Head Coach
1953,41,NFL,Chicago Cardinals,Head Coach
1954,42,NFL,Chicago Cardinals,Head Coach
1963,51,NFL,Chicago Bears,Defensive Line
1964,52,NFL,Chicago Bears,Defensive Line
