Year,Tm,Role,Tms,WL%,T/G,Pts±,Yds±,Yds,Pts,GvA,Att,Yds Rushing Off,TD,Y/A,FL,Att Passing Off,Yds Defense,TD Rushing Def,Int,NY/A,Yds Passing Def,Pts_2,TkA,Att_2,Yds_5,TD_2,Y/A_1,FR,Att_3,Yds_6,TD_3,Int_1,nY/A
1950,RAM,HC,13,3,6,2,1,1,1,6,8,8,1,7,5,1,1,1,7,1,10,9,6,5,7,4,10,9,12,9,12,2,7
1951,RAM,HC,12,3,9,2,1,1,1,5,7,3,2,1,4,3,1,2,4,1,8,6,12,10,11,9,10,11,6,4,4,9,2
1952,RAM,HC,12,1,3,2,4,2,1,9,7,2,1,3,6,9,3,8,12,1,9,6,2,9,8,5,7,5,10,7,8,1,5
1953,CRD,HC,12,12,11,11,11,10,10,9,12,10,10,9,9,4,7,8,5,10,10,10,11,10,8,11,4,12,3,10,7,7,12
1954,CRD,HC,12,12,10,11,11,10,11,11,5,5,6,6,11,6,10,12,9,12,9,11,5,6,6,5,5,4,6,11,11,6,12
