Year,Tm,Role,Tms,WL%,T/G,Pts±,Yds±,Yds,Pts,GvA,Att,Yds Rushing Off,TD,Y/A,FL,Att Passing Off,Yds Defense,TD Rushing Def,Int,NY/A,Yds Passing Def,Pts_2,TkA,Att_2,Yds_5,TD_2,Y/A_1,FR,Att_3,Yds_6,TD_3,Int_1,nY/A
1959,SFO,HC,12,4,6,6,10,11,6,4,6,4,2,5,4,12,11,11,8,9,11,5,5,11,10,10,9,1,11,6,6,8,4
1960,SFO,HC,13,5,3,8,9,11,10,1,4,5,8,7,1,3,12,10,2,13,6,1,11,5,7,7,11,13,3,4,2,8,7
1961,SFO,HC,14,8,10,3,2,3,4,4,6,4,1,3,8,11,2,11,3,2,8,6,13,8,8,8,6,12,6,9,4,12,7
1962,SFO,HC,14,8,12,8,11,13,11,2,4,5,7,8,3,12,14,8,4,12,7,7,14,11,14,13,14,10,1,5,6,14,10
1963,SFO,HC,14,14,8,14,14,14,14,2,10,11,13,12,1,12,14,13,10,13,14,13,14,14,13,14,12,9,14,14,10,13,11
