Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% Playoffs,Rank,Notes
1976,39,SFO,NFL,14,8,6,0,.571,3.8,-1.3,5.0,,,,,2,
1978,41,DET,NFL,16,7,9,0,.438,-1.8,-0.1,-1.7,,,,,3,
1979,42,DET,NFL,16,2,14,0,.125,-11.0,-6.6,-4.4,,,,,5,
1980,43,DET,NFL,16,9,7,0,.563,1.7,-0.8,2.5,,,,,2,
1981,44,DET,NFL,16,8,8,0,.500,5.3,4.8,0.5,,,,,2,
1982,45,DET,NFL,9,4,5,0,.444,1.3,-0.4,1.7,1,0,1,.000,4,
1983,46,DET,NFL,16,9,7,0,.563,2.1,-1.2,3.3,1,0,1,.000,1,
1984,47,DET,NFL,16,4,11,1,.281,-6.3,-2.9,-3.4,,,,,4,
