Year,Tm,Role,Tms,WL%,T/G,Pts±,Yds±,Yds,Pts,GvA,Att,Yds Rushing Off,TD,Y/A,FL,Att Passing Off,Yds Defense,TD Rushing Def,Int,NY/A,Yds Passing Def,Pts_2,TkA,Att_2,Yds_5,TD_2,Y/A_1,FR,Att_3,Yds_6,TD_3,Int_1,nY/A
1989,DAL,HC,28,28,28,28,26,27,28,25,27,24,27,15,15,14,27,24,25,26,20,24,28,27,18,21,6,26,9,20,14,28,24
1990,DAL,HC,28,15,16,21,20,28,26,17,22,23,14,22,2,14,27,28,26,27,10,15,16,20,18,23,15,2,11,2,2,25,2
1991,DAL,HC,28,5,14,10,13,9,7,5,16,13,12,14,4,14,8,14,4,7,17,17,25,7,8,12,14,21,25,23,11,22,20
1992,DAL,HC,28,2,7,2,1,4,2,4,4,5,2,9,2,12,5,5,6,3,1,5,18,1,1,11,3,13,16,5,8,17,4
1993,DAL,HC,28,1,8,2,2,4,2,4,6,2,2,3,18,24,7,13,1,3,10,2,17,10,11,5,18,11,21,10,4,17,5
1996,MIA,HC,30,15,4,13,15,14,13,2,15,19,10,21,14,20,11,12,1,3,17,17,6,5,7,9,12,4,19,24,29,12,25
1997,MIA,HC,30,10,8,14,17,11,13,2,21,29,5,30,5,6,2,22,9,5,26,16,17,14,17,4,20,2,17,25,18,28,29
1998,MIA,HC,30,8,7,10,8,16,16,14,13,24,19,30,15,9,10,12,15,12,3,1,4,5,6,1,12,23,13,6,3,1,3
1999,MIA,HC,31,9,23,21,6,20,13,21,13,22,25,28,18,4,13,17,24,20,5,19,20,10,8,2,7,21,4,5,7,14,7
