Year,Tm,Role,Tms,WL%,T/G,Pts±,Yds±,Yds,Pts,GvA,Att,Yds Rushing Off,TD,Y/A,FL,Att Passing Off,Yds Defense,TD Rushing Def,Int,NY/A,Yds Passing Def,Pts_2,TkA,Att_2,Yds_5,TD_2,Y/A_1,FR,Att_3,Yds_6,TD_3,Int_1,nY/A
1966,WAS,HC,15,8,4,7,10,6,3,5,15,14,13,7,9,4,2,2,6,5,13,13,3,7,11,13,10,2,10,13,10,6,13
1967,WAS,HC,16,11,5,8,11,2,5,4,13,15,9,14,8,1,1,2,2,3,15,11,10,9,12,14,13,5,14,16,11,11,14
1968,WAS,HC,16,11,10,13,15,13,11,10,16,16,14,16,16,4,5,5,7,7,14,14,9,14,15,14,14,7,7,12,5,7,12
