,Year,Tm,Role,Tms,WL%,T/G,Pts±,Yds±,Yds,Pts,GvA,Att,Yds Rushing Off,TD,Y/A,FL,Att Rushing Off,Yds Rushing Off Passing Off,TD Passing Off,Int,NY/A,Yds Passing Off,Pts Passing Off,TkA,Att Passing Off,Yds Passing Off Defense,TD Defense,Y/A Defense,FR,Att Defense,Yds Defense,TD Defense Rushing Def,Int Rushing Def,nY/A
0,1963,SFO,HC,14,14,8,14,14,14,14,2,10,11,13,12,1,12,14,13,10,13,14,13,14,14,13,14,12,9,14,14,10,13,11
1,1964,SFO,HC,14,13,14,12,12,7,14,13,12,12,10,10,14,2,4,9,10,9,12,10,12,10,4,4,2,9,13,14,10,11,10
2,1965,SFO,HC,14,5,12,6,1,1,1,10,8,5,7,5,9,1,1,1,10,1,12,13,11,2,6,13,7,6,14,14,9,12,11
3,1966,SFO,HC,15,8,11,8,5,3,6,9,8,6,8,3,3,1,3,5,11,6,8,10,13,6,5,10,8,11,11,11,11,11,10
4,1967,SFO,HC,16,7,13,14,7,7,11,7,11,10,3,3,2,3,8,10,12,9,9,10,15,4,7,12,10,9,9,5,7,15,6
