Year,Tm,Role,Tms,WL%,T/G,Pts±,Yds±,Yds,Pts,GvA,Att,Yds Rushing Off,TD,Y/A,FL,Att Passing Off,Yds Defense,TD Rushing Def,Int,NY/A,Yds Passing Def,Pts_2,TkA,Att_2,Yds_5,TD_2,Y/A_1,FR,Att_3,Yds_6,TD_3,Int_1,nY/A
1948,DET,HC,10,10,9,10,9,7,7,7,8,8,9,8,7,4,4,7,6,4,8,10,9,8,10,10,10,4,4,7,8,9,8
1949,DET,HC,10,8,6,7,4,7,7,10,9,9,9,8,9,1,4,5,7,8,3,5,2,8,5,4,5,4,4,2,3,2,2
1950,DET,HC,13,6,3,6,6,4,3,9,11,11,7,8,7,3,3,3,9,8,6,6,1,3,1,6,2,2,11,10,10,2,8
1951,PHI,HC,12,9,11,7,8,10,9,12,4,9,7,12,8,8,10,5,11,11,3,7,7,6,5,4,6,3,3,1,7,10,3
