Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% Playoffs,Rank,Notes
1931,32,CLE,NFL,10,2,8,0,.200,-6.4,-4.7,-1.6,,,,,8,co-coach with Al Cornsweet
