Team Abbreviation,PF (Points For),Yds,Offensive Plays,Y/P,TO,FL+,1stD,Cmp Passing,Att Passing,Yds Passing,TD Passing,Int Passing,NY/A Passing,1stD Passing,Att Rushing,Yds Rushing,TD Rushing,Y/A Rushing,1stD Rushing,Pen,Yds Penalties,1stPy,#Dr,Sc%,TO%,Start Average Drive,Time Average Drive,Plays Average Drive,Yds Average Drive,Pts Average Drive,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
atl,1.2649874442778442,2.0816567989989423,1.7064406043518898,1.5363243058287657,-0.68752933362217,0.4775669329409193,2.516098808660309,2.0862852020159544,0.071599669843944,1.6595915427854153,2.042161597848464,-1.1917907217003871,1.6545246622090255,2.447452575213547,1.784652565842399,1.508396193386435,0.7914447956088507,0.6898799278394647,1.6151867270545128,-0.705447552976123,-0.7218320752249712,-0.5052746136433719,,,,,,,,,,,,,,,,,
buf,0.9659904119939902,0.08493266344084457,0.32571065477256056,-0.07578281329200325,-0.03985677296360392,-0.23878346647045964,-0.767320913279385,-1.8717124362769963,-1.068625072420858,-0.5053725143387219,-0.014381419703158146,0.1129064894242474,0.11451364010515976,-0.9446732052403717,1.4790737577093034,0.816042091752866,0.3994911825454199,0.03365267940680214,-0.4726930647538069,-0.40311288741492746,-1.4436641504499423,0.7073844591007207,,,,,,,,,,,,,,,,,
chi,0.5039040893734885,0.35116254818192427,-1.6533356062911448,1.1780782793574833,-0.68752933362217,-0.4775669329409193,0.3033594308313848,-0.7785511837960861,-1.2315143213158295,0.6324008777707849,1.1073693171431813,-0.5394421161380699,1.551857260735434,-1.0074903493228515,-0.35439909108927126,-0.20954786253611238,0.7914447956088507,0.03365267940680214,0.3339877638994075,2.116342658928369,1.4764746993238047,3.536922295503603,,,,,,,,,,,,,,,,,
cin,0.44954099259460595,0.9820909051710582,1.2461972878254468,0.46158622641491914,-2.112408967071015,-1.1939173323522982,1.5524864989606162,0.7292574403155141,0.5835373092281407,0.5169033628050251,1.1073693171431813,-1.8441393272627045,0.11451364010515976,1.3795611258113876,0.7268797684586061,1.0619248568189934,0.007537569481989029,0.9086223439836869,0.9983131522020546,-0.8062257748298549,-0.6890215263511088,0.10105492272867438,,,,,,,,,,,,,,,,,
cle,-0.31154236230974974,-0.1612388053265921,0.6018566446884264,-0.4340288397632854,1.3850228604852413,0.0,0.9814569821015389,0.7669526559183041,1.2350943048080274,-0.3972471811792871,-0.014381419703158146,1.7437780033300405,-1.0148277761043425,0.7513896849865878,-0.4484233397456084,0.23692347403132932,-0.3844160435814418,0.9086223439836869,0.7136022715009201,-0.9070039966835868,-0.7874531729726958,0.10105492272867438,,,,,,,,,,,,,,,,,
clt,-2.064752233428712,-1.4613888588909059,-0.22658132505917117,-1.5087669191771302,0.7373502998266752,-0.4775669329409193,-0.8743889476904619,1.1816000275489942,1.0722050559130558,-0.913299907622044,-1.883965981113724,1.2545165491583026,-1.5281647834722978,0.06040110007930802,-1.5767143236216543,-1.3904321947615923,-1.364300076240019,-0.8413169851700817,-1.137018453056454,0.20155644370746373,0.6808188891326433,-0.3031647681860231,,,,,,,,,,,,,,,,,
crd,-0.09408997519421956,0.4386901815214573,0.09558899650933898,0.46158622641491914,-1.8533399428075887,-1.4327007988227578,0.23198074122400011,0.6538670091099341,0.3042985968367607,1.1091353012464746,0.7334524048610681,-1.3548778730909665,0.7305180489467057,0.8142068290690677,-0.4484233397456084,-0.6819015954263044,-0.5803928501131572,-0.6225745690258605,-0.23543399750286148,0.10077822185373186,0.09843164662158697,-0.3031647681860231,,,,,,,,,,,,,,,,,
dal,-1.4939397172504452,-0.9945748144133962,-0.3186299883644598,-0.9713978794702078,0.7373502998266752,0.23878346647045964,-1.0528356717089236,1.0308191651378342,0.9791254851159291,0.06965766655463577,0.17257703643789843,0.7652550949865646,-0.7068255716835694,0.31166967640922794,-1.71775069660616,-1.8563153285710967,-2.1482073023668806,-1.7162866497469655,-1.611536587558345,-1.6124515496597098,-0.4839555958894693,-0.10105492272867438,,,,,,,,,,,,,,,,,
den,1.4688490571986537,1.5419030600718218,1.2692094536517688,1.1780782793574833,-0.4284603093587435,-0.4775669329409193,0.6959422236720003,0.9177335183294641,1.0023953778152108,1.851268269749868,1.1073693171431813,-0.21326781335691122,1.1411876548410702,1.6936468462237875,0.35078277383325746,0.29839416529786117,1.379375215203997,0.25239509555102235,-0.04562674370210515,-0.6046693311223912,0.2788896654278298,-1.3137139954727668,,,,,,,,,,,,,,,,,
det,-0.7464471365408102,-0.6225823727203809,-0.7328489732382586,-0.4340288397632854,0.08967773916810928,-0.4775669329409193,-0.6245635340646156,-1.3439794178379363,-1.138434750518703,-0.6208700293044818,-1.3230906126905542,0.439080792205406,0.011846238631568157,-0.8190389170754117,0.35078277383325746,-0.2871950515043631,0.007537569481989029,-0.6225745690258605,-0.1405303706024833,0.6046693311223912,-0.47575295867100376,-0.3031647681860231,,,,,,,,,,,,,,,,,
gnb,-0.936717975266899,-1.0620440317792863,-0.7098368074119364,-0.9713978794702078,-0.16939128509531712,0.7163503994113789,-0.660252878868308,-1.3439794178379363,-1.3711336775115195,-1.5079892399989352,-0.949173700408441,-0.7025292675286492,-0.7068255716835694,-1.6356617901476513,0.797397954950859,0.10104089333689055,-0.3844160435814418,-0.40383215288164026,0.4763432042499747,-1.0077822185373186,-1.4354615132314767,-0.5052746136433719,,,,,,,,,,,,,,,,,
kan,-1.7113921043659754,-0.16306229768783237,0.21064982564094975,-0.25490582652764354,1.773626396880381,-0.4775669329409193,-0.5888741892609234,0.8046478715210941,1.7470319441922242,1.01575433169969,-0.949173700408441,2.5592137602829372,-0.19348856431561415,1.3795611258113876,-1.8117749452624972,-1.6266090612066881,-1.75625368930345,-1.060059401314303,-2.038602908610047,-0.8062257748298549,-1.2468008572067684,0.9094943045580693,,,,,,,,,,,,,,,,,
mia,0.8029011216573425,1.2866141294981837,-1.239116621417346,2.073693345535688,0.607815787694962,0.9551338658818386,0.3033594308313848,-0.5146846745765561,-1.0220852870222945,0.7429836048656614,0.7334524048610681,0.1129064894242474,1.7571920636826164,-0.37931890849805183,0.06871002786424597,1.304572322344777,1.1833984086722815,2.002334424704792,0.9983131522020546,0.0,-0.5003608703264005,-1.3137139954727668,,,,,,,,,,,,,,,,,
min,-0.7328563623460895,-0.7666382692583623,-1.6303234404648226,-0.07578281329200325,0.34874676343153566,1.9102677317636771,-0.767320913279385,-0.28851338095981605,-1.6503723899028995,-1.363002997807875,-0.5752567881263279,-0.8656164189192285,-0.6041581702099779,-1.2587589256527716,-0.2368687802688498,0.43427674599229993,-0.9723464631765881,0.9086223439836869,0.14418051009865118,0.40311288741492746,1.3042193177360275,-0.9094943045580693,,,,,,,,,,,,,,,,,
nor,0.42235944420516464,0.20528315928270252,-0.5257394808013592,0.46158622641491914,0.8668848119583885,2.8654015976455156,-0.12491270681292313,-1.4947602802490962,-0.4636078622395344,-0.5496056051766725,1.1073693171431813,-0.8656164189192285,-0.29615596578920483,-0.5677703407454918,-0.07232634512025976,1.0878072531417435,0.007537569481989029,1.7835920085605699,0.0967286966484621,0.40311288741492746,0.33630812595708887,0.7073844591007207,,,,,,,,,,,,,,,,,
nwe,1.496030605588095,0.4313962120764962,1.3842702827833797,-0.07578281329200325,0.607815787694962,0.7163503994113789,0.1962913964203078,0.276914853082034,0.6998867727245491,0.44318154474177407,0.17257703643789843,0.2759936408148267,0.011846238631568157,0.31166967640922794,0.8679161414431118,0.18192338184548507,1.771328828267428,-0.40383215288164026,-0.4252412513036178,0.0,1.296016680517562,1.9200435318448132,,,,,,,,,,,,,,,,,
nyg,0.3951778958157234,0.2964577773447161,-1.1930922897647016,0.9989552661218432,0.607815787694962,0.0,1.1242143613163083,-0.06234208734307602,-0.5101476476380977,-0.17116693911865077,-0.20133987584421473,0.7652550949865646,0.3198484430523411,0.18603538824426796,-0.40141121541743985,0.7513361009459905,1.771328828267428,1.5648495924163495,1.4253794732537564,-0.8062257748298549,-1.1237612989297847,-0.3031647681860231,,,,,,,,,,,,,,,,,
