Team Abbreviation,PF (Points For),Yds,Offensive Plays,Y/P,TO,FL+,1stD,Cmp Passing,Att Passing,Yds Passing,TD Passing,Int Passing,NY/A Passing,1stD Passing,Att Rushing,Yds Rushing,TD Rushing,Y/A Rushing,1stD Rushing,Pen,Yds Penalties,1stPy,#Dr,Sc%,TO%,Start Average Drive,Time Average Drive,Plays Average Drive,Yds Average Drive,Pts Average Drive,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
atl,170,3164.0,762.0,4.2,39.0,15,174.0,158,326,1859,9,24,4.7,94.0,366,1305,9,3.6,71.0,63,659,9.0,,,,,,,,,,,,,,,,,
buf,199,2870.0,844.0,3.4,42.0,14,159.0,168,405,1343,7,28,3.0,72.0,400,1527,9,3.8,71.0,67,687,16.0,,,,,,,,,,,,,,,,,
chi,250,4058.0,867.0,4.7,37.0,16,219.0,158,343,1681,10,21,4.6,78.0,500,2377,14,4.8,121.0,113,1194,20.0,,,,,,,,,,,,,,,,,
cin,215,3426.0,772.0,4.4,21.0,10,171.0,167,313,1619,8,11,4.6,73.0,421,1807,14,4.3,85.0,55,586,13.0,,,,,,,,,,,,,,,,,
cle,394,4889.0,831.0,5.9,30.0,14,248.0,184,363,2858,27,16,7.4,123.0,447,2031,20,4.5,104.0,74,841,21.0,,,,,,,,,,,,,,,,,
clt,402,4681.0,851.0,5.5,34.0,12,258.0,196,359,2872,28,22,7.4,131.0,463,1809,16,3.9,110.0,75,655,17.0,,,,,,,,,,,,,,,,,
crd,325,4183.0,871.0,4.8,31.0,11,245.0,169,385,2187,16,20,5.4,107.0,463,1996,22,4.3,117.0,66,708,21.0,,,,,,,,,,,,,,,,,
dal,431,5117.0,913.0,5.6,33.0,15,297.0,217,399,3026,25,18,7.0,143.0,480,2091,22,4.4,135.0,77,751,19.0,,,,,,,,,,,,,,,,,
den,255,3971.0,889.0,4.5,40.0,13,217.0,179,427,2357,20,27,4.9,124.0,411,1614,11,3.9,75.0,73,772,18.0,,,,,,,,,,,,,,,,,
det,207,4022.0,855.0,4.7,32.0,17,221.0,204,377,2320,17,15,5.5,119.0,433,1702,6,3.9,87.0,70,810,15.0,,,,,,,,,,,,,,,,,
gnb,281,4024.0,809.0,5.0,33.0,18,240.0,188,318,2275,21,15,6.3,130.0,450,1749,12,3.9,96.0,64,653,14.0,,,,,,,,,,,,,,,,,
kan,371,4503.0,831.0,5.4,27.0,16,223.0,156,270,2276,20,11,7.7,89.0,537,2227,16,4.1,123.0,66,650,11.0,,,,,,,,,,,,,,,,,
mia,276,4106.0,892.0,4.6,30.0,8,247.0,216,423,2402,21,22,5.1,144.0,417,1704,12,4.1,78.0,48,485,25.0,,,,,,,,,,,,,,,,,
min,282,3606.0,817.0,4.4,31.0,14,223.0,154,282,1685,11,17,5.3,89.0,500,1921,19,3.8,114.0,65,692,20.0,,,,,,,,,,,,,,,,,
nor,246,3863.0,881.0,4.4,40.0,11,224.0,210,439,2336,17,29,4.9,122.0,409,1527,7,3.7,80.0,82,843,22.0,,,,,,,,,,,,,,,,,
nwe,229,3127.0,868.0,3.6,53.0,20,181.0,160,409,1765,16,33,3.9,94.0,421,1362,8,3.2,69.0,67,682,18.0,,,,,,,,,,,,,,,,,
nyg,294,4324.0,870.0,5.0,30.0,13,256.0,195,366,2442,21,17,6.2,114.0,474,1882,13,4.0,119.0,67,608,23.0,,,,,,,,,,,,,,,,,
nyj,419,5047.0,921.0,5.5,28.0,9,249.0,217,436,3439,20,19,7.6,144.0,467,1608,22,3.4,80.0,76,742,25.0,,,,,,,,,,,,,,,,,
oti,303,4352.0,905.0,4.8,38.0,13,240.0,191,414,2548,17,25,5.8,128.0,462,1804,16,3.9,99.0,61,644,13.0,,,,,,,,,,,,,,,,,
phi,202,3561.0,775.0,4.6,42.0,13,197.0,194,380,2150,16,29,5.3,100.0,369,1411,3,3.8,78.0,63,666,19.0,,,,,,,,,,,,,,,,,
pit,244,4200.0,891.0,4.7,40.0,14,245.0,211,451,2479,22,26,5.0,137.0,399,1721,7,4.3,91.0,46,479,17.0,,,,,,,,,,,,,,,,,
rai,453,5696.0,968.0,5.9,39.0,21,287.0,237,468,3528,31,18,7.1,162.0,471,2168,16,4.6,97.0,81,958,28.0,,,,,,,,,,,,,,,,,
ram,312,4104.0,915.0,4.5,29.0,12,245.0,189,384,2172,20,17,5.3,115.0,503,1932,14,3.8,111.0,74,760,19.0,,,,,,,,,,,,,,,,,
sdg,382,5388.0,918.0,5.9,45.0,12,270.0,225,472,3623,29,33,7.4,164.0,428,1765,12,4.1,93.0,72,654,13.0,,,,,,,,,,,,,,,,,
sfo,303,4709.0,887.0,5.3,37.0,14,260.0,239,417,2925,24,23,6.6,141.0,443,1784,11,4.0,98.0,90,794,21.0,,,,,,,,,,,,,,,,,
was,249,3648.0,805.0,4.5,37.0,19,223.0,227,408,2484,23,18,5.6,132.0,360,1164,6,3.2,67.0,65,643,24.0,,,,,,,,,,,,,,,,,
