,Year,PF (Points For),Yds,Offensive Plays,Y/P,TO,FL+,1stD,Cmp Passing,Att Passing,Yds Passing,TD Passing,Int Passing,NY/A Passing,1stD Passing,Att Rushing,Yds Rushing,TD Rushing,Y/A Rushing,1stD Rushing,Pen,Yds Penalties,1stPy,#Dr,Sc%,TO%,Start Average Drive,Time Average Drive,Plays Average Drive,Yds Average Drive,Pts Average Drive,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
0,1932,77,2298,621,3.7,16,0,,33,131,518,2,16,4.0,,490,1780,9,3.6,,0,0,,,,,,,,,,,,,,,,,,
1,1931,79,,,,,0,,0,0,0,2,0,,,0,0,7,,,0,0,,,,,,,,,,,,,,,,,,
2,1930,95,,,,,0,,0,0,0,7,0,,,0,0,6,,,0,0,,,,,,,,,,,,,,,,,,
3,1929,89,,,,,0,,0,0,0,3,0,,,0,0,9,,,0,0,,,,,,,,,,,,,,,,,,
