Team Abbreviation,PF (Points For),Yds,Offensive Plays,Y/P,TO,FL+,1stD,Cmp Passing,Att Passing,Yds Passing,TD Passing,Int Passing,NY/A Passing,1stD Passing,Att Rushing,Yds Rushing,TD Rushing,Y/A Rushing,1stD Rushing,Pen,Yds Penalties,1stPy,#Dr,Sc%,TO%,Start Average Drive,Time Average Drive,Plays Average Drive,Yds Average Drive,Pts Average Drive,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
bkn,154.0,,,,,0.0,,0.0,0.0,0.0,10.0,0.0,,,0.0,0.0,12.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,
chi,169.0,,,,,0.0,,0.0,0.0,0.0,5.0,0.0,,,0.0,0.0,18.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,
crd,128.0,,,,,0.0,,0.0,0.0,0.0,4.0,0.0,,,0.0,0.0,15.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,
det,176.0,,,,,0.0,,0.0,0.0,0.0,6.0,0.0,,,0.0,0.0,16.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,
fyj,113.0,,,,,0.0,,0.0,0.0,0.0,7.0,0.0,,,0.0,0.0,9.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,
gnb,234.0,,,,,0.0,,0.0,0.0,0.0,17.0,0.0,,,0.0,0.0,18.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,
mnn,27.0,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,4.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,
nyg,308.0,,,,,0.0,,0.0,0.0,0.0,15.0,0.0,,,0.0,0.0,27.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,
prv,90.0,,,,,0.0,,0.0,0.0,0.0,3.0,0.0,,,0.0,0.0,6.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,
sis,95.0,,,,,0.0,,0.0,0.0,0.0,7.0,0.0,,,0.0,0.0,6.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,
tor,51.0,,,,,0.0,,0.0,0.0,0.0,3.0,0.0,,,0.0,0.0,1.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,
