,Year,Tm,Role,Tms,WL%,T/G,Pts±,Yds±,Yds,Pts,GvA,Att,Yds Rushing Off,TD,Y/A,FL,Att Rushing Off,Yds Rushing Off Passing Off,TD Passing Off,Int,NY/A,Yds Passing Off,Pts Passing Off,TkA,Att Passing Off,Yds Passing Off Defense,TD Defense,Y/A Defense,FR,Att Defense,Yds Defense,TD Defense Rushing Def,Int Rushing Def,nY/A
0,1924,KEN,HC,18,16,1,17,1,1,16,1,1,1,16,1,1,1,1,10,1,1,1,18,1,1,1,1,1,1,1,1,1,1,1
1,1927,NYG,HC,12,1,1,1,1,1,2,1,1,1,2,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,1928,NYG,HC,10,6,1,6,1,1,8,1,1,1,4,1,1,1,1,8,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1
