Year,Tm,Role,Tms,WL%,T/G,Pts±,Yds±,Yds,Pts,GvA,Att,Yds Rushing Off,TD,Y/A,FL,Att Passing Off,Yds Defense,TD Rushing Def,Int,NY/A,Yds Passing Def,Pts_2,TkA,Att_2,Yds_5,TD_2,Y/A_1,FR,Att_3,Yds_6,TD_3,Int_1,nY/A
1924,COL,HC,18,10,1,7,1,1,4,1,1,1,10,1,1,1,1,1,1,1,1,9,1,1,1,1,1,1,1,1,1,1,1
1925,COL,HC,20,16,1,17,1,1,17,1,1,1,14,1,1,1,1,17,1,1,1,17,1,1,1,1,1,1,1,1,1,1,1
