Year,Age,Level,Employer,Role
1923,25,NFL,Chicago Cardinals,Head Coach
1924,26,NFL,Chicago Cardinals,Head Coach
1926,28,College,Harvard,Head Coach
1927,29,College,Harvard,Head Coach
1928,30,College,Harvard,Head Coach
1929,31,College,Harvard,Head Coach
1930,32,College,Harvard,Head Coach
